,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
13369,VbwfHsXXCnQ6oYYFgjJwkw,4gvMf9uIvdg0NZI3oUJyBQ,1,"by far the worst experience ive ever had in an er room in all of long island ! came here for chest pains, and waited threee hours to be seen . once i was seen it took another 1.5 hours just to get my blood drawn . then another 1.5 hours for the results . all of this for the pa to come back and tell me all of the blood work came back great, but my ekg didn't look normal . why wait 6 hours later to tell me this , when the first thing the lady did at registration was take my ekg ... 

worst 6 hour experience ever.",Kris C.,2020-01-08,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&hrid=4gvMf9uIvdg0NZI3oUJyBQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Mount Sinai South Nassau,False,82,2.5,2020-06-25T13:49:19,15166323000.0,http://www.mountsinai.org/southnassau,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1 Healthy Way,Oceanside,NY,US,11572.0,,,Hospitals,,,,,
13370,VbwfHsXXCnQ6oYYFgjJwkw,3bY3SOEKgDPUEWxn90qEew,1,"after bringing my 87 year old mother to south nassau mount sinai, she was  was mistreated and misdiagnosed, . living in long beach, mount sinai was the closest hospital to long beach since long beach  hospital closed. mount sinai also ruined beth israel medical center when mount sinai took over beth israel medical center. all the good doctors left every hospital mount sinai took over. in long beach  we are only left with north shore lij on long island, columbia or nyu. if you have a serious health issue the joint commission should do a better job of inspecting hospitals and patient care. furthermore the people of the south shore deserve a better medical facility than mount sinai.
""mount sinai the best of the worst hospitals.""",Larry S.,2020-01-02,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&hrid=3bY3SOEKgDPUEWxn90qEew&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Mount Sinai South Nassau,False,82,2.5,2020-06-25T13:49:19,15166323000.0,http://www.mountsinai.org/southnassau,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1 Healthy Way,Oceanside,NY,US,11572.0,,,Hospitals,,,,,
13383,VbwfHsXXCnQ6oYYFgjJwkw,wCfriiaLIZY4IxJgZlr0Rg,1,"a quick review. i went to visit the emergency room on 11/20/19 for trouble breathing.  i went into triage where they attempted to take my blood pressure but the cuff blew off my arm after over-inflating, tearing the velcro and flying across the room( because she wasn't paying attention).  the ""other one"" meanwhile was taking my complaint down on a paper towel (because the computer was down). well, i did walk out of there.  i thought i'd be safer leaving and going elsewhere if my symptoms got worse.  best part... they billed my insurance $1,617.00 and me personally $827.00.  there you go. incompetence, insurance fraud, and thievery.  go to south nassau. they have it all!!",Dan S.,2020-01-06,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&hrid=wCfriiaLIZY4IxJgZlr0Rg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Mount Sinai South Nassau,False,82,2.5,2020-06-25T13:49:19,15166323000.0,http://www.mountsinai.org/southnassau,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1 Healthy Way,Oceanside,NY,US,11572.0,,,Hospitals,,,,,
14193,sWh-N7K3ebRHZKhhH01mJQ,16KdoxOHZvKtigrDRrfv2g,2,"went here to visit our friends who got a baby girl. campus is no doubt big enough with many departments and enough outside parking too. however not so clear indication about which way to go to visit any department. we had to ask multiple places to reach to the labor ward. atleast staff on the counters were welcoming and helpful on asking them questions.

also, our friends told that medical staff were just fine. they didn't had doctor available and with just 1 nurse my friend did delivery. i would say little bit of carelessness from staffs end.",Atul S.,2020-02-22,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&hrid=16KdoxOHZvKtigrDRrfv2g&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Abrazo Arrowhead Campus,False,136,2.5,2020-06-11T12:42:05,16235611000.0,https://www.abrazohealth.com,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18701 N 67th Ave,Glendale,AZ,US,85308.0,,,Hospitals,,,,,
14194,sWh-N7K3ebRHZKhhH01mJQ,zfgSRd68yaSC2WwjgnGQZQ,5,"just delivered my baby on 1/18/20. although my delivery was unexpected and fast (checked into l&d at 8:26pm and had my baby at 8:57pm) the delivery team was quick to act and bring her into the world. poor doctor barely had time to get ready before he had to come catch baby. 

this was my second time delivering a baby at this hospital and i've never had anything negative to say about their maternity ward. everyone is always available if i needed anything and weren't pushy when it came to certain things (bottle/breast feeding, vaccines, etc) 

cary, the night nurse was such a sweetheart. she made sure she we were well taken care of before she left her shift. another nurse told me she even waited to go home so she could be the one to help us give our baby her first bath, and did this while off the clock. the whole team we encountered were just wonderful!

absolutely would recommend having your baby at this hospital!",Kim M.,2020-01-21,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&hrid=zfgSRd68yaSC2WwjgnGQZQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Abrazo Arrowhead Campus,False,136,2.5,2020-06-11T12:42:05,16235611000.0,https://www.abrazohealth.com,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18701 N 67th Ave,Glendale,AZ,US,85308.0,,,Hospitals,,,,,
14203,sWh-N7K3ebRHZKhhH01mJQ,8XeSvZBHqMMd5MWCoj0ZJg,4,"i had my endo surgery done here, they took really good care of me. the wait time was unnecessarily long, not sure why they make you arrive 2 hours before they'll even call you up. one of the nurses didn't know the medication she was giving and all the nurses had never heard of my form of birth control. i'm really glad my surgery was smooth, 30 minutes in-out, and i'm delighted they didn't kill me like all these horror stories you hear.",Avy S.,2019-12-30,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&hrid=8XeSvZBHqMMd5MWCoj0ZJg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Abrazo Arrowhead Campus,False,136,2.5,2020-06-11T12:42:05,16235611000.0,https://www.abrazohealth.com,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18701 N 67th Ave,Glendale,AZ,US,85308.0,,,Hospitals,,,,,
14205,sWh-N7K3ebRHZKhhH01mJQ,cVYYGh1um3PpkZ4mCwgrMQ,1,"twice in the past 6 months i've had to use their emergency room for intestinal blockage pain that was 10/10. pain so bad i couldn't walk, keep my eyes open and was vomiting continuously. first time after two hours of waiting with no treatment my family had to take me elsewhere in hopes of care. the second time i arrived by ambulance and they left me in an er room for four hours without care, pain meds to alleviate the excruciating discomfort. i honestly thought each time i was dying and the doctors and nurses each time showed zero concern for my emergencies. 

please consider an alternative er room as i would hate to see anyone ever experience what i went through. they truly have no concern for your well being or pain. it's just another annoying day at the office for this team and er staff. 

it's very sad to see people who choose a career in caring for people when in pain and distress, completely disregard their medical needs and show zero obligation to help. 

do you research and please consider a different er room ahead of time as when the emergency comes that is not the time to research and abrazo arrowhead is not where you want to go. i swear on my life.",Stephen K.,2019-12-02,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&hrid=cVYYGh1um3PpkZ4mCwgrMQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Abrazo Arrowhead Campus,False,136,2.5,2020-06-11T12:42:05,16235611000.0,https://www.abrazohealth.com,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18701 N 67th Ave,Glendale,AZ,US,85308.0,,,Hospitals,,,,,
14210,sWh-N7K3ebRHZKhhH01mJQ,AfLChYSJGMVtm6MjEUxNyA,1,the average wait in the emergency room is listed as 24 minutes. i've been sitting in a patient waiting room for almost 3 hours. apparently  all the beds in the er are full. i went to the bathroom 2 hours ago and there was indeed a patient in every single room. all of them appeared to be  sleeping and they were all alone. no doctors or nurses to be found. can't really turn  beds over when no one is working. i'm dizzy and nauseous and i only feel worse since being here. other patients  are coughing and germ ridden and we are all stuck  together in a  cubicle which could actually serve as  another  patient room!  if you have any other option do not come here. they are slow to work but spend  plenty of time laughing  and talking with each other. not a word said to me in almost 3 hours. not really professional or compassiomate.,Kate E.,2020-01-28,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&hrid=AfLChYSJGMVtm6MjEUxNyA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Abrazo Arrowhead Campus,False,136,2.5,2020-06-11T12:42:05,16235611000.0,https://www.abrazohealth.com,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18701 N 67th Ave,Glendale,AZ,US,85308.0,,,Hospitals,,,,,
14211,sWh-N7K3ebRHZKhhH01mJQ,Jpr7WIHqAAUX1l8_QgQSsA,5,amazinggggggg experience having my first born delivered here!! the staff were the absolute nicest nurses and made my stay warm and welcoming. i don't usually write reviews on again but i want other women to know this is a perfect place to bring your baby into the world,Janie H.,2020-02-08,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&hrid=Jpr7WIHqAAUX1l8_QgQSsA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Abrazo Arrowhead Campus,False,136,2.5,2020-06-11T12:42:05,16235611000.0,https://www.abrazohealth.com,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18701 N 67th Ave,Glendale,AZ,US,85308.0,,,Hospitals,,,,,
14212,sWh-N7K3ebRHZKhhH01mJQ,2nSmEwznVR3_gG_TezNpzQ,1,"my wife delivered our baby there, the nurses straight up suck, they don't care about the patients. wife was in pain and the nurse we got assign to us was rough or didn't care about the state my wife was in.",Gerardo T.,2020-02-06,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&hrid=2nSmEwznVR3_gG_TezNpzQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Abrazo Arrowhead Campus,False,136,2.5,2020-06-11T12:42:05,16235611000.0,https://www.abrazohealth.com,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18701 N 67th Ave,Glendale,AZ,US,85308.0,,,Hospitals,,,,,
14214,sWh-N7K3ebRHZKhhH01mJQ,txFxia73FycGHNMfr7BBfA,1,this is unreal  i can't believe this is still a hospital worst hospital i ever been to in my life the nurses can give two craps about you. they throw you in the waiting room in the back night nurse older lady. worst nurse god put on this earth she seemed like she didn't wanna be here and didn't even care about the patients,Wahaban S.,2020-01-26,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&hrid=txFxia73FycGHNMfr7BBfA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Abrazo Arrowhead Campus,False,136,2.5,2020-06-11T12:42:05,16235611000.0,https://www.abrazohealth.com,https://www.yelp.com/biz/abrazo-arrowhead-campus-glendale?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18701 N 67th Ave,Glendale,AZ,US,85308.0,,,Hospitals,,,,,
15652,xLPzulLDV-k0z0PyG1_Rhg,mamHVFGx1dXIWKhRLIibWA,1,"doctors are decent. front desk, office personnel and billing process are horrible. good place for employees to pass the buck to the next person when you have a question or complaint that's it's someone else's department. three previous visits only one was without incident.  had a 3:30 appt today and i'm still sitting here waiting after walk-ins and later appointments have been seen. no updates or contacts that i didn't have to ask myself. no common sense that if it's after hours for your workplace you're not going to get a call from them.  chastised for not giving information they didn't ask. won't see me apparently without talking to my employer when it's after business hours so i'm sitting in the middle of a flu season (their words) waiting room of coughing patients probably taking in the germs that will get me the flu where i will have to come back and go into the same crap routine as i've done twice before with no real assessment except i must have allergies for the first time in my life and for an injury i had an appt for two hours ago. today, if i could give them a zero, i would. and these people are actually taking care if people in an urgent care capacity that are depending on them to have some wits about them. i'm glad i'm not sitting here with something life or death because i'd probably be dead. oh, but they made sure i signed off on their coronavirus paperwork alright. probably to protect their own health. 

look at that one star in the review and think zero stars. don't be real sick because if you are pick a different place than the hunters creek loop advent centra care.",John T.,2020-02-26,https://www.yelp.com/biz/adventhealth-kissimmee-kissimmee?adjust_creative=upenn&hrid=mamHVFGx1dXIWKhRLIibWA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,AdventHealth Kissimmee,False,31,2.5,2020-05-29T13:15:11,14078464343.0,http://www.AdventHealth.com,https://www.yelp.com/biz/adventhealth-kissimmee-kissimmee?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2450 N Orange Blossom Trl,Kissimmee,FL,US,34744.0,,,Hospitals,Emergency Rooms,,,,
15660,xLPzulLDV-k0z0PyG1_Rhg,yDWVJoWojWz5twLoWs0zXA,1,"the kissimmee location is god awful! mri  ordered for family member at 11:00 pm satuday  and finally taken at 4:30 sunday afternoon. when inquired on a possible time everyone kept shrugging shoulders stating no idea but 3 people ahead. amazing how it was always 3 ahead from 17.5 hours from the time of order.  nursing staff did not come in each hour and instead let hours go by before making a quick appearance. iv bag ran out, seemed to be a hassle to even get pain medicine. hard to get any any decent respect and care for my family member. amazing though the person in the other bed was seen multiple times each hour by a nurse or 2 nurses at 1 time. the care and attentiveness was outstanding for them. thought was they were all the same ethnic back ground,  while my family member was not. it seemed and appeared that obvious. to even give a 1 star was more than generous for this horrific time here.stay clear and go to orlando health facilities such as dr. phillips.",Toni M.,2019-12-01,https://www.yelp.com/biz/adventhealth-kissimmee-kissimmee?adjust_creative=upenn&hrid=yDWVJoWojWz5twLoWs0zXA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,AdventHealth Kissimmee,False,31,2.5,2020-05-29T13:15:11,14078464343.0,http://www.AdventHealth.com,https://www.yelp.com/biz/adventhealth-kissimmee-kissimmee?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2450 N Orange Blossom Trl,Kissimmee,FL,US,34744.0,,,Hospitals,Emergency Rooms,,,,
15785,mUH7rzec-ztJj4ATp0GE4Q,SI9dm7bsLyGUpgFuw0Gnkw,1,my father-in-law was transferred here last night from clinton memorial for faster treatment. he was supposed to have test done at 12:30 pm. he could not eat before these test and was already very hungry this morning at 10am. 12:30 came and went with no reason for the delay it's now 4:05 pm and the still have not done the test. poor communication with family. he has had nothing to eat or drink since yesterday at 5:30pm now.,Randy K.,2019-12-17,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&hrid=SI9dm7bsLyGUpgFuw0Gnkw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Sparrow Hospital,False,49,2.5,2020-06-27T04:44:58,15173641000.0,http://www.sparrow.org,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1215 E Michigan Ave,Lansing,MI,US,48912.0,,,Hospitals,,,,,
15786,mUH7rzec-ztJj4ATp0GE4Q,QOmR4E6BLbj4nXRnOrBmpA,1,i took my wife to the emergency room and ended up waiting for hours. this isn't the first time we have had to wait for hours to see anyone in this emergency room. super long wait times!!!!,Aaron R.,2019-12-18,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&hrid=QOmR4E6BLbj4nXRnOrBmpA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Sparrow Hospital,False,49,2.5,2020-06-27T04:44:58,15173641000.0,http://www.sparrow.org,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1215 E Michigan Ave,Lansing,MI,US,48912.0,,,Hospitals,,,,,
