,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
67358,YjLfyRB6u1VVoA6QPT7qgg,PInfaz5p3CYpwRhUzVUPqA,1,"not sure what's going on here, but my son went for an evaluation. we waited over an hour for the social worker and then they realized they forgot to give us all the forms to fill out.  social worker was nice, seemed competent. he referred us  to the iop. we show up for his first session and find out we were given the ""old"" information and the times were incorrect. made it in for the next one ok. then came back for family night only to be informed it was going to be patients only due to covid-19. that's fine, but we took off work to be there and would have appreciated a heads up. then they switched to telemedicine. ok, no problem with that. first one went fine. second one he didn't get the meeting code. we tried calling, emailing and couldn't get anyone to help him. after three calls and my son emailing he finally got the code an hour into the session. not impressed , especially for a place helping people with mental health needs. you'd think they would have their act together. hoping things improve from here on out.",Kristene O.,2020-03-26,https://www.yelp.com/biz/centennial-peaks-hospital-louisville?adjust_creative=upenn&hrid=PInfaz5p3CYpwRhUzVUPqA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Centennial Peaks Hospital,False,36,2.0,2020-06-01T18:11:26,13036739990.0,http://www.centennialpeaks.com,https://www.yelp.com/biz/centennial-peaks-hospital-louisville?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2255 S 88th St,Louisville,CO,US,80027.0,,,Rehabilitation Center,Counseling & Mental Health,Addiction Medicine,,,
68198,Xlq5p3QsroF4p2t928Hzeg,VSe8ej7yE9f-pYkji8HK7w,5,"this review is specifically for the echn birthing center at manchester hospital. i had my son in december and still think about what amazing care i received throughout my two day stay at the hospital. my heart goes out to all of the incredible nurses and hospital staff as they work bravely and tirelessly during this horrifying coronavirus pandemic. the nurses were so incredibly supportive, helpful and caring as my husband and i navigated the first few days of parenthood and all the accompanying challenges. 

a few things to note:
-the hospital/echn has excellent prenatal and postpartum programming, from their pregnancy/infant care class and prenatal fitness to their new mothers' group that meets weekly (currently virtually on zoom!). they've also got a remarkable doula program (shannon made a huge difference in my birth experience, she's amazing). 
-delivery & recovery are in the same room which i found to be a total asset. plus, the room is huge with plenty of room for nurses, bags, partners, visitors, etc without feeling cramped. 

i live in the hartford area but my midwife practice only delivers at manchester hospital, which is how i ended up here. it really made all the difference in having such a supportive experience.",Emily C.,2020-04-01,https://www.yelp.com/biz/manchester-memorial-hospital-manchester?adjust_creative=upenn&hrid=VSe8ej7yE9f-pYkji8HK7w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Manchester Memorial Hospital,False,25,2.0,2020-04-01T14:45:29,18606461222.0,http://www.echn.org/location/manchester-memorial-hospital,https://www.yelp.com/biz/manchester-memorial-hospital-manchester?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,71 Haynes Street,Manchester,CT,US,6040.0,,,Hospitals,,,,,
71356,s4jD-qvyt_vH0IY-ZsBbig,H0PT3s-QCSEVy54ckdeWtA,1,"i agree with both reviews of janny k and tina k. i am giving one star for there were times, not many, that i could speak into my father's ear over the phone- briefly. my father passed away due to their negligence!! families need to be with their loved one's during recovering; 1 for advocacy and the other for support and love!! my father, prior to being transferred here from icu, was alert and fully cognizant.  he just needed long term recovery for he still required a ventilator and had a trach and g-tube. please keep in mind that this occurred during the covid-19 epidemic, therefore, visitation was not allowed. this was very difficult for us and the only updates that we could get were via telephone. as far as zoom/face time, the client advocate informed me that unfortunately we could only see my father 2x per week via zoom for only 10 to 15min. there was not enough man power to see your loved one daily.  this was not so pleasing to our ear but 2x was better then none. i unfortunately never got to see my father for our face time appointment; he passed away prior to the first scheduled zoom meeting. 
the first morning and afternoon of admittance, everything seemed normal as far as updates. however, the first alarming news was when i spoke to the case manager who stated that my father was not responding. my father was responding and following commands/nodding yes or no to questions prior to the transfer.  also, the case manager stated that he had an occupational therapy evaluation and that he was not following simple commands. this was also alarming, for prior to that day he was receiving physical therapy at icu and following commands. the day shift nurse that day did me the favor of placing me in my father's ear via telephone so that he can hear my voice. however, the night shift nurse stated that they were too busy. this particular nurse mentioned that he had 9 patients during his shift; 9 patients? how can one nurse be in charge of 9 patients? are patients being constantly moved and cleaned?  every time i would call to speak to someone, it seemed as though they were overwhelm or too busy. we received contradicting information as well. the following day, i inquired about the medication/antibiotics that my father was receiving and the day shift nurse stated that he was not receiving any- what? he had pneumonia- why was he not receiving the antibiotics that were administered to him? she stated that my father's white blood counts were okay and he was fighting a fever therefore he did not have an infection- what?? if your body has a fever, your body is fighting an infection! she informed me that my father was only being administered tylenol for the fever. i called the house supervisor immediately and asked to speak to the doctor in charge. the house supervisor seemed overwhelmed as well when i spoke to her. she indicated that if she had time, she would do her best to call the doctor and inform him. i never spoke with the doctor. i called the number that they provided and never heard from him. i called the night shift nurse that day and he stated that he was receiving antibiotics. i asked, "" which one is it- either he is receiving or not""? what was there plan of care for my father?  the following day my father passed away. we live about 86 miles away from baldwin park, therefore when we arrived, my father was already deceased. the doctor was not present when we arrived and we demanded for him to come back and speak to us as to what occurred. the doctor did finally return and sat with my family and i, alongside with the head nurse and house supervisor. the  doctor used the term ""supposedly"" my father threw up and they stopped administering food to him. "" supposedly""- what really occurred? the doctor looked at the staff nurse and supervisor when informing us of the incident-as though trying to make sure that they were on the same page. 
conclusion- my father did not receive the proper care that he needed here. he needed constant care for his vent settings as well as for his trach and g-tube. when we walked in to see my father's body, the staff kept to themselves as though scared to speak to us. as we walked the hallways, many of the patients looked as though they were already near death. i deeply regret sending my father here. the room in which my father was in, was not what we expected. there was no chart on the walls explaining who was the nurse, etc. the family pictures, that we asked the nurses to place on his wall, were not displayed. they were tucked away/shoved away in the closet. the room, although shared with two other patients, felt lonely. my brother mentioned as he was mourning my father's dead body that day( they only allowed two family members at a time), that a staff member walked in to ask,"" where are they taking his body."" seriously- we just received the news that my father passed and you see us mourning his body- no empathy here ! please do not send your loved one here!",Monica F.,2020-06-09,https://www.yelp.com/biz/kindred-hospital-baldwin-park-baldwin-park-3?adjust_creative=upenn&hrid=H0PT3s-QCSEVy54ckdeWtA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kindred Hospital Baldwin Park,False,46,2.5,2020-06-09T14:32:47,16263882700.0,http://www.khbaldwinpark.com,https://www.yelp.com/biz/kindred-hospital-baldwin-park-baldwin-park-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,14148 Francisquito Ave,Baldwin Park,CA,US,91706.0,,,Hospitals,Occupational Therapy,Physical Therapy,,,
75395,R5hlviLotv1qxiEkQUPlTA,tPrgVPnHZ5Ge77v8xFdAWQ,1,"during covid-19, right after the travel ban, i was on quarantine for 14 days since i arrived from europe on vacation.  during that time, i fell ill and after a few days under virtual care, my doctor advised me to go to the er.  i chose memorial hermann sugar land thinking i would get good care.  i was totally wrong.

once in the er, which was set up efficiently because of the virus, the er doctor immediately explained to me that they will not send my covid-19 test off to be tested unless i was admitted to the hospital.  his main concern was not diagnosing my problem but explaining that i would have to go somewhere else to get tested for covid-19.

i was advised to go the the er by my doctor because i was coughing excessively, barely able to breath, experiencing pain in my back when breathing and coughing, wheezing and extreme shortness of breath even with using an inhaler.  my temp stayed below 100.4 so it wasn't considered a fever.

the er began to run tests:  chest x-rays, ct scan, urine-analysis, blood-work, i.v., etc.

i waited about 45 minutes for all the test results to return and during that time, i suffered and tried to breath over and over in spite of the difficulties i was experiencing.  finally, the er doctor returned (dr. b. parker) and said that my lungs were clear and that the covid-19 swab would not be sent to the lab because i'm not being admitted to the hospital.  i stated that i understood about the swab but i didn't understand what was going on with my breathing so i asked him again about my lungs.  dr. parker repeated that my lungs were ""all clear"" and that there was no sign of the virus in my lungs. 

i asked the doctor what was he diagnosing me as having. since we know there's no sign of covid-19 in my lungs, what is it then and what was he going to give me to help me breath.   dr. parker turned the paper around and it read, ""cough - adult"".  i asked, ""so you're diagnosing me as having a cough?""  he replied yes.  i was dumbfounded.  i came to the er with a cough and shortness of breath and now the dr. was telling me that i had a cough.  wow!  

i asked him what was he going to do about helping me?  he stated that he was calling in prescriptions to my pharmacy to take but to act like i had covid-10 and still isolate.  he stated that he believed it was just an allergy infection and that these meds would clear it up.  i informed him that i don't typically suffer with allergies and that i had been taking zyrtec because the virtual doctor i spoke to recommended it but i wasn't getting any better.  he reemphasized again that the test would not be sent and that if i wanted a covid-19 test, i needed to go to another site.  i asked about an antibiotic to clear up the infection and he said the meds he prescribed would clear up the infection.  i later learned that the meds were regular over-the-counter stuff that i had already been using that wasn't effective:  tylenol, mucinex and claritin-d.

i believe dr. parker's only concern was covid-19 and not finding the real source of my problems.  i asked my discharge nurse again about my lungs being ""all clear"" and she said well they are not all clear and that they had a haze over them.  i asked what does a haze mean.  she informed me that the doctor believes the haze is possibly from a bacteria infection from allergies so he's prescribed some meds to help.  i again said i don't suffer with allergies but ok the pollen is high so i guess.  

i was discharged and walked to my car still struggling to breath just the same way as i walked into the hospital.   

that was saturday, march 21st. fast forward to wednesday, march 25th and i was not feeling any better, in fact, i felt worse. i called my doctor both the 25th and 26th and left messages. her nurse called my back on the 27th and informed me to stop taking all allergy meds immediately and that she had reviewed the labs and x-rays and they believe that haze over my right lung is pneumonia.

pneumonia?!!  so i had pneumonia in the right lung for an additional 6 days without any treatment?!  why would dr. parker say i was ""all clear"" and ignore the haze?  i had to take additional time from work to heal whereas if dr. parker would have just taken the time to explore my results for something more than covid-19, he could have treated me correctly and i could have returned back to work without taking additional time.  

lastly, once i got the bill, i saw that i was billed $273.50 for a pregnancy test!!!  the admitting nurse asked if there was anyway i could be pregnant, i immediately answered no and explained why i couldn't be.  so why would you give me, a 49 yr old woman with a valid reason a pregnancy test?  especially for $273.50.  over billing???   yes!

i will never go back to memorial hermann sugar land emergency room.  the care of the treating physician was below sub-par and i could have saved way more time and money going to another facility.",Rhonda T.,2020-04-19,https://www.yelp.com/biz/memorial-hermann-sugar-land-hospital-sugar-land?adjust_creative=upenn&hrid=tPrgVPnHZ5Ge77v8xFdAWQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Memorial Hermann Sugar Land Hospital,False,35,3.0,2020-04-19T08:46:47,12817255000.0,http://www.memorialhermann.org,https://www.yelp.com/biz/memorial-hermann-sugar-land-hospital-sugar-land?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,17500 West Grand Pkwy South,Sugar Land,TX,US,77479.0,29.564696253826998,-95.69023792206998,Hospitals,,,,,
79535,n9LjAnjTEhiSzkNAz9MS3w,GGHpxI9wJF30OmTF7J_1yQ,4,"""sprawling"" single story facility off 424 on the east side of town; casual entrances south and east plus emergency around to the west. hospital staff are pleasant and professional, did a quick time and temp thing for plague before i could enter and use the facility so that's a plus... then did a courtesy room check to make sure i wasn't going to disturb anyone with a phone call.
got the all clear and was informed dinner would be served shortly so i went around to the window to chat with my uncle and see how he was doing. room seems comfortable and well appointed with plenty of room for visitors if they were allowed but they ain't. a nurse (aid?) helped him get around to the window seat and left us to visit for a while. my uncle was recovering from his hip thing pretty well, he was in good spirits but a little tired so i got on my way after chatting for a short hour - was kinda like a zoom meeting but with a bigger screen and the video is less choppy. gotta do what you gotta do.
it's plague season everywhere so currently each patient is allowed one specified in-room visitor as a reasonable compromise between the extremes of hysterical over-reaction and the potential for infectious under-reaction.",Daniel P.,2020-06-24,https://www.yelp.com/biz/henry-county-hospital-napoleon?adjust_creative=upenn&hrid=GGHpxI9wJF30OmTF7J_1yQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Henry County Hospital,False,3,3.0,2020-06-24T19:17:18,14195924015.0,http://www.henrycountyhospital.org,https://www.yelp.com/biz/henry-county-hospital-napoleon?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1600 E Riverview Ave,Napoleon,OH,US,43545.0,,,Hospitals,,,,,
79960,1gomB_eU7wCHo3uC8FROng,BSgQHjJXnWpO9epz7e-AoA,1,"i am currently a patient on the behavioral health unit, 32 south. my ""doctor,"" kenneth a. hetzler, has continued to maintain that i am an imminent threat to myself and others based on instagram art posts that i made while peacefully at home and quickly took down. i have been kept here for nearly three weeks against my will with no access to fresh air, off-unit time, visitors, or personal effects. what passes for mental health care in this hospital is nothing short of obscene. right now, i am awaiting a judge's decision to know if i can return to the home i own and maintain safely. dr. hetzler lied to the judge. you read that correctly. to add frightening insult to injury, hetzler has never set foot on the unit while i have been here. his absurd opinion is based entirely on only three, hour-long zoom mtgs. with me and staff notes. despite the fact that i developed an inability to walk without the assistance of a walker and the horrific side-effect of akathisia, he continues to order haldol to control my ""homicidal and suicidal manic"" urges. you are reading a true but nauseating to read tale. if i don't receive a sensible judgment soon, all hope for humanity on this unit is lost. other staff members are decent and kind. many think what has happened to me is offensive and wrong. the night-shift head nurse brian anderson spoke with the worcester police department to corroborate that what is going on here is a human rights disaster.",Rebecca S.,2020-05-23,https://www.yelp.com/biz/saint-vincent-hospital-at-worcester-medical-center-worcester?adjust_creative=upenn&hrid=BSgQHjJXnWpO9epz7e-AoA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Saint Vincent Hospital At Worcester Medical Center,False,36,3.0,2020-05-23T17:15:48,15083635000.0,http://www.stvincenthospital.com,https://www.yelp.com/biz/saint-vincent-hospital-at-worcester-medical-center-worcester?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,123 Summer St,Worcester,MA,US,1608.0,,,Hospitals,,,,,
81049,2x9ZttRJdJDwRw7VfzwMTQ,BHmo40y1iI6RuM7SD7FpmQ,4,"i can't speak to the services at rwj rahway hospital, itself, nor the quality of patient care you can hope to receive.  however, i can speak to the amazing community programs the hospital runs.  if the support groups run by the hospital are indicative of its patient care, i have to say the organization is truly invested in health.  

rwj rahway, at one of its namesake gyms, rwj fitness & wellness, offers community-based support groups.   i personally attend the fibromyalgia support group & i can only describe it as a ""life-saver.""  before the covid-19 pandemic, we were already a close-knit group who discussed the countless lifestyle/medication/nutrition/exercise changes we'd made to improve our situation.  but, when we all went into lockdown, we had unique issues.  

led by an rn who could not care more about us if she tried, our meetings are a mix of scientific information (some unfolding & yet untested) & anecdotal experience.  

i've seen an amazing increase in my health from (regularly) attending these community meetings.  but, & more importantly during this crisis, i've had the support from people who understand our special risks & needs.  people i'm proud to now call ""friends.""

during this time, rwj & mindy, our group coordinator, have made zoom support group meetings.  it has been a lifesaver, when we can't be physically close, to keep this sense of emotional community makes it seem less abnormal.",Ariel W.,2020-05-21,https://www.yelp.com/biz/robert-wood-johnson-university-hospital-rahway-rahway-4?adjust_creative=upenn&hrid=BHmo40y1iI6RuM7SD7FpmQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Robert Wood Johnson University Hospital Rahway,False,19,3.0,2020-05-21T16:02:33,17323814200.0,https://www.rwjbh.org/rwj-university-hospital-rahway,https://www.yelp.com/biz/robert-wood-johnson-university-hospital-rahway-rahway-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,865 Stone St,Rahway,NJ,US,7065.0,,,Diagnostic Services,Physical Therapy,Orthopedists,,,
101697,Q8WEh1lecY6txu9s2jC-xw,vjRuhh9ggXva_f58K_qcbQ,1,"the people they have working here now are so rude!!! i just changed counties therefore have to change doctors, my baby had a appointment. they changed it to a phone visit because of covid19 i had her vacations done and asked if the doctor could please refer me to someone else. the nurse said she put it in my file and when the doctor calls the next day she will help me. so i get a call the next day around 7:40 in the morning from the appointment line and the rude lady on the phone starts explaining i'll be charged for the appointment cause i'm in a different county now. i explained to her i understand your policy but the nurse the other day said the doctor was just gonna give me referral nothing else, she then started up her attitude which was not provoked by me. she said almost yelling well i'm just telling you if they call then you're gonna get charged then hangs up on me.  the doctor never called to help me with a referral most likely the rude lady with the stick up her butt probably cancelled my appointment without my permission.  i was sad my baby had to see a new doctor cause i really liked her but with the other rude people that work there. also not getting help when i asked for it i'm glad my children are not going here anymore!!!!  thanks a lot for nothing! they also didn't give me any vaccine record after giving her new shots , they better mail them because i do not want to step foot near that building again!   i have never encountered someone being so rude after i was being nice and especially in the profession you are in.   you should absolutely be ashamed of the way you acted.",Rebekah R.,2020-06-12,https://www.yelp.com/biz/ucla-medical-center-olive-view-sylmar?adjust_creative=upenn&hrid=vjRuhh9ggXva_f58K_qcbQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,UCLA Medical Center - Olive View,False,218,2.5,2020-06-28T00:52:32,18183641555.0,http://dhs.lacounty.gov,https://www.yelp.com/biz/ucla-medical-center-olive-view-sylmar?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,14445 Olive View Dr,Sylmar,CA,US,91342.0,,,Urgent Care,Medical Centers,,,,
104739,alsguTbz2JBPMoHeF401Ag,Dc5tF-gLOdPRG4QYETisoQ,1,"on march 18, 2020 congress passed the families first coronavirus response act which requires insurers to cover testing and doctor's office, urgent care, telehealth or emergency room visits as long as the services ""relate to the furnishing or administration"" of a covid-19 test or ""to the evaluation of such individual for purposes of determining the need"" of a test. well despite this federal act, loma linda hospital tested my husband for coronavirus and then sent us a bill for $1730.00. $1130 of which was for ""emergency room"". i guess if you call a pop up tent with metal folding chairs an emergency room then sure, i have an emergency room in my backyard too. if you are sick and need a test i would strongly encourage you to go literally anywhere else if possible because even if you have your health, you are going to have to spend a lot of time fighting back against the illegal billing practices they are using to take advantage of people who are scared and vulnerable.",Kristen S.,2020-04-13,https://www.yelp.com/biz/loma-linda-university-medical-center-loma-linda?adjust_creative=upenn&hrid=Dc5tF-gLOdPRG4QYETisoQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Loma Linda University Medical Center,False,266,2.5,2020-06-20T13:56:40,18775586248.0,http://www.lomalindahealth.org,https://www.yelp.com/biz/loma-linda-university-medical-center-loma-linda?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,11234 Anderson St,Loma Linda,CA,US,92354.0,,,Medical Centers,,,,,
108973,g94q7kAu693W8YB9XiHGEw,Z-Mo53g5UMVThdesPHUgsw,1,"i have waited thru the corona virus to contact kaiser.. i know that there are way too sicker people than me,  however..i've waited.. i'm sick..  i need to see my docter.. i got my reality visit for tomorrow.. i was promised a virtual visit with my doctor..  my newest email notifying me is to get a virtual talk thru is with a stranger docter??  i've waited thru being in almost 2 hours on hold via kaiser's queue.   what kind of customers service is that??  i give no stars to kaiser..  i will not renew my membership!!",Patricia R.,2020-05-31,https://www.yelp.com/biz/kaiser-permanente-vallejo-medical-center-vallejo?adjust_creative=upenn&hrid=Z-Mo53g5UMVThdesPHUgsw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kaiser Permanente Vallejo Medical Center,False,175,3.0,2020-06-15T15:17:14,17076511000.0,http://kaiserpermanente.org,https://www.yelp.com/biz/kaiser-permanente-vallejo-medical-center-vallejo?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,975 Sereno Dr,Vallejo,CA,US,94589,,,Hospitals,,,,,
112940,g550BOwcna7aIggakaHwiw,6QjshHTAG38kykxQ6s6H0A,5,"i'd like to take a moment to simply offer my feedback on this facility. my situation is different given that i've not been able to visit my brother as the hospital is taking great measures to protect the patients from covid-19 which in my opinion is commendable. what the staff has done, is accommodate me with video conferences which have helped eased my families anxiety.

the staff is excellent in that they provide me with absolute detail regarding care, medication administered, and overall treatment. i am fortunate in that both the patient advocate and social worker are the epitome of top notch professionals. they are effective in their communication, and quite reliable in their service to others.

my brother has gone through extensive medical treatment which i won't disclose, but i will say that since being at kindred, he's alert, and getting stronger each day. the medical team there doesn't give up easily, and for that i am pleased.

a special thanks to keisha silva who goes above and beyond to ensure that i remain in contact with my brother, and she lets me know when i need to motivate my brother to play a role in his recovery. 

needless to say, i am pleased with our selection of kindred ladera. we looked at other facilities, and they don't compare to the excellence provided at this facility. 

i'd rank them a 10 all day long.",Vaughn W.,2020-04-02,https://www.yelp.com/biz/kindred-hospital-los-angeles-los-angeles-2?adjust_creative=upenn&hrid=6QjshHTAG38kykxQ6s6H0A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Kindred Hospital Los Angeles,False,59,2.0,2020-06-22T22:39:01,13106420325.0,http://www.kindredhospitalla.com,https://www.yelp.com/biz/kindred-hospital-los-angeles-los-angeles-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5525 West Slauson Ave,Los Angeles,CA,US,90056,,,Hospitals,Occupational Therapy,Physical Therapy,,,
113439,N5-MoLY87--gjq4b6UONaw,4jwVRT3eEqSz-lzORW9dwQ,1,"keck is a mess.  i've gone there 4 times over many years and each time has been a disaster.  i keep hoping they've gotten better management, but i'm always disappointed.  the first time i got a colonoscopy.  the doctor actually dropped the scope on the floor and the proceeded to insert it.  the place was not clean. its amazing i didn't get an infection.  i've found the doctors beyond arrogant, low in skill, and dismissive of patients.  folks, if your doctor books an appointment with you and doesn't bother to show up until 10, there is a problem. this was my latest experience yesterday.  appointment booked for 9:20 am via telemedicine.  i waited and waited and waited and waited.  finally the doctor calls me from a blocked line at 10:10 and blamed his staff for his poor time management.  nobody checked in to tell me what was going on. on top of that i could have gotten more information on my ailment from a simple google search.  save your time and money and go somewhere where they actually care about their patients and put them first not their arrogance.",Rob H.,2020-04-17,https://www.yelp.com/biz/keck-medicine-of-usc-keck-hospital-of-usc-los-angeles-2?adjust_creative=upenn&hrid=4jwVRT3eEqSz-lzORW9dwQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Keck Medicine of USC - Keck Hospital of USC,False,256,3.5,2020-06-23T23:49:54,18008722273.0,http://www.keckmedicine.org,https://www.yelp.com/biz/keck-medicine-of-usc-keck-hospital-of-usc-los-angeles-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1500 San Pablo St,Los Angeles,CA,US,90033,,,Hospitals,,,,,
116848,MaXfnPQ48w36kTXGc7i09Q,VHLCHaEexmNZbV6RnCYaKA,5,"renown medical center delivers a ridiculous amount of babies every day (4,063 in the year 2016), especially with being one of the main hospitals in reno (next to st. mary's) and from experience, i can easily see that they know what they're doing.

i'm the mother of three children and two of them were born at renown medical center.  my experiences were nothing short of amazing.  the ease of check in, skill level of the doctors, nurses and staff, resources available, and level of comfort all contributed to my amazing experiences and i would easily come back to renown if i ever planned on having another child.

my second child, arrived in half the time as my first child. instead of 12 hrs., he arrived in 6 hrs. i was at home laboring it out when my water broke and i knew he would come out shortly.  my dear sister zoomed us to the emergency section of the hospital knowing i wouldn't have time to check in and upon arrival, someone with a chair wheeled me into the delivery room.  the nurses heard me coming down the hall and my sister said they all quickly flocked together in a group, waiting to receive me.

they transferred me to the bed and immediately called the doctor.  the doctor arrived promptly and was very skillful with how he delivered my baby.  he did a technique that prevented tares and i couldn't have been happier since my first birthing experience left me in pain with a third degree tare.  asking your doctor ahead of time about ways to prevent tares could be beneficial so as to minimize healing time post delivery.

after my baby came out, the nurses quickly wiped him with towels and placed him on my chest.  bonding occurs right away and it is said that skin to skin contact also helps calm babies while keeping them warm and helps trigger your milk supply for breastfeeding.  they also applied antibiotic eye drops to prevent eye infections.

while holding my baby, the doctor came in and made sure the placenta came out.  one firm press to my stomach did the trick and the placenta slipped right out.

shortly after, the nurses took him to a table right next to my bed. there, they suctioned out extra fluids to help him breath better, took some measurements, and made sure everything was normal.

after being asked some questions, i was transferred to my recovery room.

in recovery, the nurse assisted me with my first bathroom break and gave me some instruction on how to care for myself.  the bathroom was fully stocked with everything i needed-underwear, pads, wash bottles, gowns and towels.   after, she offered me an ice pack for my bottom and i was so thankful since it was so soothing.

with my second baby, my husband went along with the nurses for his first bath. with the third baby, i was able to watch my baby's first bath.

they monitored me and my baby closely to make sure our vitals were on point and to make sure i was feeling ok and that i wasn't bleeding excessively.

a lactation consultant visited me to assist me with breastfeeding and any questions i had.  renown does have alternatives and resources to breastfeeding of you're unable to.

my doctor visited me the following day to see my progress and gave the o.k. to go home.  they monitor you for a minimum of 24 hrs. to make sure everything is fine but mothers usually stay 24-48 hrs. after birth.

it took a total of 10 minutes from the time i arrived to the time my baby came out.  with such little time, renown was able to deliver in all areas.  i was so impressed with how prepared they were.  there's nothing more comforting than knowing you have people you can depend on to get you through your birthing experience.

i gave birth to my three children without epidural and i wouldn't have done it any other way.  of course i was scared of the unknowns of pain that i would experience but i knew it was pain that i could handle and pain that would be worthwhile.

there are many options available for pain management at renown and different methods of giving birth.

with my second delivery at renown, i made sure to allow extra time to check in.  i went in through the front of entrance of the hospital and was checked into a screening room where they determined that i was far along to be admitted.  this time around, they called my doctor (information on hand from pre-registration) who made it just in time to deliver my third baby.  i gave birth yet again and couldn't have been happier with the service given.

renown's doctors, nurses and staff exceeded my expectations.  the beautiful hospital allowed for my husband to sleep overnight with me and the snack room (accessible to only mothers), was a pleasant surprise.

pre-register:
https://www.skillexpertiseandtechnology.com/obreg/

pregnancy guide made by renown:
https://www.renown.org/wp-content/uploads/pregnancyguide.pdf

*don't forget to bring baby's car seat and to install the base prior to giving birth",Katherine F.,2020-03-19,https://www.yelp.com/biz/renown-regional-medical-center-reno-10?adjust_creative=upenn&hrid=VHLCHaEexmNZbV6RnCYaKA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Renown Regional Medical Center,False,199,3.0,2020-06-26T11:57:54,17759824100.0,https://www.renown.org,https://www.yelp.com/biz/renown-regional-medical-center-reno-10?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1155 Mill St,Reno,NV,US,89502.0,,,Medical Centers,,,,,
