,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
10,10,1.0,0.1584,"make, feel, experience, time, question, baby, good, son, child, daughter","i did 2 things at setiba aesthetic group: laser hair removal & a facial with a clay mask and massage. 

the most amazing thing about setiba aesthetics is that it's owned by an incredible, beautiful, honest and talented emilia zarei. she always makes sure you're getting the best and most effective treatment! 
it's my 4th time there and i already feel like i'm coming to catch up with my girlfriends, all the staff and technicians are beautiful and caring women that make you feel relaxed and welcome. 

a little details: 
i'm having my laser hair removal done by emilia and jennifer on my arms, armpits, brazilian and full legs. just did my 3rd treatment, will come back 3 more times (every 6 weeks). emilia told me all the instructions (shave the night before, no tan, no hot shower the same day, etc.) and adjusted the strength of the laser based on my reaction to it. it doesn't hurt for the most part, only in certain areas (for me it was back of my thighs), and for the brazilian area, they apply a numbing cream, so you can hardly feel it. 

the facial that i had this time was done by the amazing mahtab! felt completely relaxing, she did the cleansing, exfoliation, massage and an amazing masque that left my skin feeling deeply hydrated and glowing. 
there was a nice sea music and essential oil diffuser in the room as well, so if felt like a full immersion spa experience. highly recommend! 

when i finish my laser hair removal course i'll update my review with the results and post a quick video so you guys can see more of the process. 

another perk: 
i live in north hollywood, it's always a smooth drive and they're located right by westlake village promenade so i go there and have a little pamper-me day out of it.


hope this helps!

christina"
11,11,1.0,0.2799,"make, feel, experience, time, question, baby, good, son, child, daughter","i originally went and posted @ 2 months ago.  since, i've been back 3 times!

facial - i had the most awesome biologique recherche facial with amanda.  what a treat both in relaxation and effectiveness.  i need a deep cleansing and the masks, ice cold roller, extractions (yay) and so much more.  not only did my face look spectacular afterwards but has continued to look great. highly recommend!

injectables (filler, botox) - my next visit was with mary ellen.  we started with a consultation and mapped a plan.  mary ellen is an artist!   she combines art with the science of injectables.  she doesn't simply inject to do this/that outcome but she looks at the structure of your face.  i've had injections before but never with this approach.  i felt like i was in the hands of an artist sculptor.  the result was subtle, beautiful changes (not blown up).  she was patient; i had lots of questions.  her assistant, emily, is a doll too.  

bbl and clearsilk (laser) - i've been battling brown spots and redness in my cheeks.  meg suggested these two treatments, done at same visit.  while its only been one week, i can begin to see the spots fading!!  i've had ipl in the past (3 treatments) that did nothing so i'm hopeful this will begin the fading  and even out of skin tone.  

i had a visia (skin analysis) consultation yesterday with meg.  i highly recommend doing this if you are truly interested in your skin's health; agin well!  the visia takes photos of your skin (face) and then shows you 10 years and 20 years aging if you do nothing.  oh my!!!  it highlights your ""trouble"" areas compared to others of your demographics.  it was awesome.  

with meg's knowledgeable and patient assistance, i was able to identify a long term plan.  she didn't try to ""sell"" me on tons of stuff but i already have a pretty robust skincare daily plan.  

i currently use many of the biologique recherche products (which they are the place for this) and i was able to add a few new goodies to my routine.  the eye masks are def worth the $$ and time.  

beautiful spa.  meg was wonderful; good energy, down to earth, patient and very helpful in educating me based on my questions.  importantly she didn't try to push products on me which i really appreciate.  

treat yourself!"
12,12,2.0,0.1356,"insurance, pay, review, send, money, charge, bill, receive, month, company","02/18/2020 4:20pm
i was calling to ask the medical mask, before i finished my question the staff just cut off the line. 
suck!!!"
13,13,7.0,0.1473,"work, pain, year, treatment, life, back, therapist, session, body, month","i wish i could leave no stars. i was in labor and showed up to the outpatient door (with my husband and almost 4yr. old son) which is right by labor and delivery. the nurse came to the door and told me i had to walk around to the er and couldn't use that door. a security guard showed up with a wheelchair and took me three the door and took me to the er to be checked in i guess. taking a pregnant women in labor around a room full of sick people seems like the wrong thing to do. i was checked in and a nurse came to take me to labor and delivery and on the journey she said my 4yr old wouldn't be able to go into room with me. we hav e family in the area and don't trust anyone to watch our son. he's never been in daycare. we were told he couldn't go in because of the coronavirus that is going around. my husband and son stood outside and were told the charge nurse would be out to talk to them about the policy (not law) of labor and delivery as i was wheeled in. at this point i start crying my eyes out as they have me stand on the scale. they say their policy states you have to be at least 13 to be in the room and didn't say anything about the coronavirus excuse the other nurse said. the charge nurses then gets in the phone and calls security and says there is a hostile father outside of labor and delivery. i said he's not hostile at all he just wants to see his daughter be born. i then walk out of labor and delivery back to my husband and son. 3 security guards walk up to my husband who is leaning against the wall 6feet from the door as calm as can be for the events unfolding. one security guard was way to close to my husband and my husband says i'm not hostile and i haven't moved from this spot towards those door once. they then all said ""oh"" and stepped back. what did that charge nurse that never came to the door to see the situation say to the security staff? while my contractions are getting closer i begging to get them to let my husband and son back so i dont have to do this alone surrounded by strangers. they say it's the policy they can't do anything about it. its their policy they can change it if they want it's not a law. my husband said just be human our son is very well behaved and had brand new things in packages to keep himself entertained in the corner. one security guard felt so bad because staff kept coming up changing reasons why i was going to have to do this alone and knew the situation wasn't right and the hospital was full of assholes! i then waited for the director of the hospital to come talk to me. this kid they sent down was very condescending when he was speaking to me and when i used his own words against him he turned red and felt stupid. he said the only thing he could do was call someone else and see if they can make an exception. by now my contractions are 1min apart as i'm sitting in the waiting room. i said ""so i have to have my baby in this waiting room or in the street in order for my husband to be able to witness the birth of his daughter? "" they said that's not what they are saying at all... that's exactly what they are saying without saying it. i ended up not being able to take the pain so hugged my husband and son and went back into labor and delivery where i saw the director of the hospital and the charge nurse just standing there. he immediately picked up the phone to look like he was doing something and the snooty charge nurse told me to go back out and wait in the waiting room. i said ""no i'm having this baby."" and walk into the room that was previously assigned to me. i put on the gown and 17mins. our daughter was born. it's complete carp that my husband and son couldn't be by my side. i had to give birth in a room full of strangers with no support. the experience was wrong and they ruined the memory for my family forever. i don't even have one picture in labor and delivery right after she was born. i was then moved to post partum and i was told since i had her so late visiting hours were over and my husband had to wait until the following day to meet his daughter. i was also told visiting hours were 11am -8pm but if my husband was going to have my son with him he had to wait until sibling hours at 4pm-6pm to visit. they can't break policy. so again i was upset and crying feeling very alone like a prisoner after what was supposed to be an amazing experience. the next day came and they wouldn't let my husband in until sibling hours. my husband and son finally came walking into my room 20min before 4. they also said since i as being discharged at 10:45 they could stay until i was able to leave. funny how they can break their ""policies"" if they want. the charge nurse was so rude and never tried to talk to my husband as he was told she would. she never tried to do anything to help.their ""unbreakable policies"" are a joke and not right! this hospital is horrible and i would never recommend having your child here. most of the staff is rude and terriable (complete lemmings)."
14,14,1.0,0.1378,"make, feel, experience, time, question, baby, good, son, child, daughter",coronavirus is less deadly than this hospital. piss poor service. i have a preexisting back injury and had to go in because i could not deal with the pain anymore. the nurses are garbage. they rush you out and state all your business in front of everybody. that is a privacy policy violation. i have to get a second opinion and a lawyer now because they can't do their job.
15,15,7.0,0.1361,"work, pain, year, treatment, life, back, therapist, session, body, month","if you are getting your lips done only go to a place from friends recommending to you and not by reviews. i made the mistake of seeing how many good reviews this place had come to find out they pay their staff ""bonuses"" to write good reviews and have their friends/family write them. how do i know this? i overheard one of the receptionists talking about how many reviews she ""scored"" that day while waiting for my follow-up i felt like a total idiot. i went in to get lip filler in which shawnda who is a nurse not a doctor so when you see those reviews it's a lie. i explained i got filler twice before just half a syringe in both lips 3 years ago. shawnda told me not to worry we could do the same...instead as she was injecting my top lip she said ""you know what i am going to inject the entire syringe in your top lip"" and proceed to push all of the injection in at that point my heart dropped knowing i would have none in the bottom and she used it all in the top. i asked her why she would do that and she said my top lip needed more help and she personally likes a bigger top lip. red flag number one her top lip literally looks like daffy duck, don't believe me go in and take a look in person. if she knew what she was doing she would know that someone who has not had filler for over 3 years you don't just shove an entire syringe in their top lip. i told her i hated it and she said i look ""bomb"" so professional. she said to let it heal and if i didn't like it she would fix it with dissolver. guess what!? she refused over and over to fix it and i continued to be patient for 5 months to let it ""heal"". when i continued to go in and show her why i was unhappy with my lips, one of her ma's said out loud ""good luck with this one"" meaning they have been gossiping about their patient's and she has told them how i was unhappy. she recently told me it's my problem that i don't like the filler...it is not what i even wanted and she wanted me to pay for it to get dissolved. i had to go to work for a month with a mask so people wouldn't look at me as a joke. i let her know if she dissolved my filler i would not make a review but since she has decided to ignore me like a piece of garbage then i will expose them for what they truly are money hungry, unprofessional, and uncaring for patient satisfaction and safety."
16,16,5.0,0.1502,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","i'm plagued with constant sinus problems usually triggered by fragrance.  i no longer wear jewelry, i wear colorful masks with charcoal filters around my neck so at least i can pull it up and have a chance to get away from the  offending toxic cloud before i get that punched-in-the-face feeling.

after a couple of weeks of going through my usual arsenal of treatments, it was time to see a doc.  last time i went to another brand of convenient care.  it was fine. insurance changes and i think maybe acquisition of the other place led me to cvs.

i made an online appointment which is really just a hold my place in line kind of thing.  grabbed my mask and was prepared to dash through a very smelly store to get to the clinic and had my saline rinse in the car to wash out all the chemicals when i was finally out.

there was nearly no wait.  i checked in at the kiosk and it was about 3 minutes.  the nurse practitioner was awesome.  new her stuff and very familiar with my problem.  turns out the sinus issue that i thought was stuck in my forehead had actually caused an ear infection.  when she looked inside my ears as part of the routine exam and came away with the ""yikes!"" look i almost died laughing.  it couldn't have been any worse if there was  a dead bug in there.

she explained i had an ear infection and i said ""so i'm getting both antibiotics and steroids today, huh?"" and she laughed and said ""yeah, pretty much""

i've been battling this so long i know the drill.  i hate steroids but when you need them you need them.  i'm just grateful to not get hassled when things get mission critical.

we also had a good discussion about antibiotics because i hate them too and the side effects can really suck.  so far no side effects so if the infection goes away and i continue with no problems.. awesome!

the store was cleaner than the average cfs.  the patient room was immaculate.  i wasn't pushed to their pharmacy.  i was asked ""what pharmacy would you like me to send this to?""  i really appreciated that!

overall really an a+ experience and exceeded my expectations."
17,17,6.0,0.1339,"wait, hour, room, time, minute, back, check, walk, leave, long","candice's soups are truly nourishing and special. it was so nice to not have to stress about what to eat with ordering the prepared meals. her food shifted my outlook on my lunch break so much that i shared with a co-worker that it's like you can taste that it was made with love and intention. i highly recommend candice to anyone who could benefit from a restart on your diet in a healthy, balanced, stress-free, nourishing way."
18,18,1.0,0.1171,"make, feel, experience, time, question, baby, good, son, child, daughter","wow greedy bitches, so the ""gods "" at mayo have their 1st coronavirus patient they will infect us all....down with may. they need to regect all cronoviris people."
19,19,2.0,0.1465,"insurance, pay, review, send, money, charge, bill, receive, month, company","i have a number of autoimmune disorders and take a very heavy-duty immunosuppressant plus another daily, weaker med that does the same thing. so when i get sick, i get significantly sicker than your average patient. i went to the minute clinic last week with a severely swollen and sore throat, low-grade fever, evidence of infection in my sinuses, cough and inflamed lymph nodes. saw a nurse practitioner who took a strep culture and gave me lidocaine for the throat. i have no issue with her treatment, as i feel waiting for results was reasonable.

however, the next day (which is now five days after i initially got sick), i was significantly worse. at this point, my tonsils were swollen so badly, i was worried about it affecting my breathing and i called to see if she could prescribe something while we waited for the strep test. it was a different np this day and she refused to even speak with me and, as it was relayed to me, was ""annoyed"" i hadn't gone through ""proper channels"" to ask my question. 

later that day, the strep culture came back negative. the nurse still refused to speak with me, told me through her lpn that it was a virus that just needed to ""run its course"" and wouldn't listen when i tried to explain that my immune system isn't going to be able to fight it without some medical intervention.

the following day, now day 6, i was still worse, but now i was having chest pain and difficulty breathing. at this point, i went to urgent care and saw an actual doctor who immediately recognized i needed help. he diagnosed me with strep (and told me that a huge percentage of strep cultures give a false negative because they aren't collected properly) that was rapidly developing into pneumonia, plus a bad case of pink eye. 

it's been almost a week now that i've been on antibiotics, steroids and eye drops and i'm slowly recovering. a lot of this could have been avoided, had the provider at cvs actually listened to me and taken my illness seriously. i understand a viral infection won't respond to antibiotics, but the nurse didn't even offer a steroid. she didn't show any care or concern at all. i definitely won't be going back to any minute clinic, as i felt the level of care was very poor."
20,20,6.0,0.1408,"wait, hour, room, time, minute, back, check, walk, leave, long","auburn pharmacy is a scam, i ordered from them and i didn't get my products but my friend recommended me to https://www.bestpillsshop.com  and i tried them by ordering a reasonable quantity from them and they supplied it on time...since i then i have been getting all my orders from them @ https://www.bestpillsshop.com, they 100% trust worthy.  #testedandtrusted#"
21,21,5.0,0.1333,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","unlike most, i don't actually have an issue with the staff here and i thought they were fine. that said, i do think the doctors are terrible. another thing i didn't like is the office itself. it seems very dirty and the rooms are extremely small and cramped. one can almost get claustrophobic being in there alone, let alone with the doctor in there with you.

i don't really want to take the time to explain how the doctor was bad in detail, but i'll summarize it by saying i had an injury and i wanted a diagnosis. with the rate at which the doctor was ordering tests, it would have taken 6 months to figure out what was wrong with me. i don't know why he only wanted to order one test per visit.

i got a blood test in my cholesterol was extremely high. i've never seen a doctor seem so uncaring. she handed me a sheet of paper explaining how to eat a proper diet and didn't even go over it."
22,22,1.0,0.1471,"make, feel, experience, time, question, baby, good, son, child, daughter","re: radiology department.    i was called the day prior to my mri and was told to arrive 30 minutes prior to appointment to fill out a 1 sided paper that took literally 2 minutes.  when i checked in i was told that they were running 45 minutes behind.  so by the time i was called in, i had sat waiting for 1 hour and 20 minutes.  now......hmmmmm?  if they had the 30 second time frame to call me and tell me to be early, why would they not call me to tell me to arrive an hour later than my appointment?  sitting there watching all the masked, sick people going to the pharmacy across the way made me cringe.   worst experience i have ever had at kaiser.   also, was told doctor would have results in two days.  here it is day 5.  i emailed my doctor yesterday morning and in kp.org my message to my doctor has not even been read."
23,23,5.0,0.1489,"care, patient, staff, hospital, nurse, family, facility, home, stay, day",i went to this urgent care after being sick for about two weeks and having a non stop cough that was keeping me from getting any sleep.  i am 82 years old and was weak and felt like i had bronchitis.  to my surprise i was not seen by a medical doctor but a pa.  this pa said i had a virus so he would not prescribe an anti-biotic or a cough medicine.  i don't really think he knew what i had.  he gave me an inhaler that has done nothing for my cough so i am still coughing constantly and have gotten very little sleep.  i would never go back there or send anyone else there for medical care.  total waste of time and money!
24,24,6.0,0.1365,"wait, hour, room, time, minute, back, check, walk, leave, long","in the wake of the corona virus (covid-19), i needed to be examined for a motor vehicle accident. the wait was long, however the staff was very apologetic and explained that due to testing procedures waits were taking longer than expected.  when i did make it into a room, after waiting 3 hours, the nurse practitioner was very nice and listened to all of my concerns. 

they would have received more stars, however, they did not have all of the equipment to complete my exam and i was sent elsewhere, where i needed to pay additional fees. i wish they had told me in the beginning that this would be a likely scenario so that i wouldn't have to be billed twice."
25,25,1.0,0.1873,"make, feel, experience, time, question, baby, good, son, child, daughter","as always, very happy with every step of the process here! 5 star service all around.

- it is easy to make an appointment online. i made one the night before, and got an urgent care appointment for 11:30 the next day. easy, made it online and took less than a minute. i didn't even have to sign into an account. they texted me 30 mins before the appointment as a reminder as well. 
- the front desk service was superb. the woman was so nice and helped me very quickly. 
- one of the staff walked around and offered everyone in the room a water bottle...i couldn't believe this type of service! 
- now, if you have a cough, runny nose, any type of cold, they have you wear a mini mask so you don't get your germs everywhere. 
- there is purel everywhere so you don't worry about picking up other peoples germs.
- a tv is on for entertainment while you wait. 
- my appointment started a little after 11:30, but that is to be expected as they mention you will be called around this time. for efficiency, they send you back and do your intake while you wait for a room to open up. 
- nurse practicioner was nice, explained everything to me and was helpful"
26,26,2.0,0.1481,"insurance, pay, review, send, money, charge, bill, receive, month, company","i've been coming to the laguna eye center since they were in the mall and they have always taken great care of me and my eyes. both dr. goldmans and dr. kurihara are extremely thorough and knowledgeable so i know my eyes are in the best hands.

the staff who help with choosing and ordering eyeglasses are very patient and helpful. they always let me try on as many glasses as i want, and although they are willing to give their opinion on shape and size, they are never pushy."
27,27,1.0,0.1396,"make, feel, experience, time, question, baby, good, son, child, daughter","(1/22/20) today was my yearly check up and download of data from the sd card on my cpap. everything went well. i was told that i wasn't  having any apnea events! i was chided for not cleaning my mask or ordering a new mask. i was given a prescription for new accessories. 

everyone in the office works well together and is part of a team. i only wish that my coworkers could attain the  same level of cooperation as these folks do."
28,28,7.0,0.1336,"work, pain, year, treatment, life, back, therapist, session, body, month","kenya, the current manager here, has gone above and beyond to help me and my boyfriend every single time we come to this location. we live about 5 blocks away and this is our closest cvs so we're here often. i never had the urge to comment on any business in hayward but kenya has saved me money multiple times and has a smile on her face while she does it. it's also worth mentioning that it's mid march 2020 and people are going insane with all stores (covid 19 - panic buying) and kenya did not seem stressed or exhausted of the public. thank you, kenya + the entire staff for dealing with mass hysteria on a daily/hourly basis."
29,29,1.0,0.1529,"make, feel, experience, time, question, baby, good, son, child, daughter","i am in love with this medspa. for those of you on yelp that know me, you know that i visit health spas a lot. i have had issues for years that needed to be corrected but to be honest i never thought i would find a medspa i would ever be comfortable with let alone during a global pandemic ... that would help me come up with a plan to address my issues. 
i finally found it. from the first phone call to the last session i just had this place is everything. no pressure atmosphere, extremely knowledgeable staff, providers were amazing and the front retail store had a vast amount of products. they have all the popular brands, brands that are exclusive, my girlfriend said the prices are really competitive, i'll take pictures at my next appointment next month when i go back.

the experience in the back portion of the office is the same vibe as the front.  from a free consult which was the most informative meeting i had about me and my body in a long time. suzie, nicole and brandon welcomed me and made me feel comfortable the second i walked in. they took me to a pristine consult room where i waited for the doctor. dr kashani was so funny and informative. we went over a short term and long term plan to address and correct all my issues. they pretty much tailor the plan to help you reach your goal and give you different routes on how to get there. 

they have free valet parking! 

they have doctors on sight!

they washed their hands 10x during the appointment!

the do everything from the laser hair removal i've needed to the prp for my hair loss to the facials i never even knew i needed. i am having a facial next week and another procedure next month. 

thank you so much to the smooth skin staff!"
30,30,2.0,0.1493,"insurance, pay, review, send, money, charge, bill, receive, month, company","in aug of 2019 i waiting over 50 minutes before being told they couldn't do the ct scan due to not having lab work results.  i was relieved and never returned.  this business did not have a professional vibe (darkly lit due to florcent bulbs needing to be replaced, cheap dollar store wall decore, stacked boxes in the hall, a mannequin dressed in scrubs and a mask for what seemed like an inside joke or work humor, and no medical staff in sight...only the clerical staff and patients waiting).  all these external signs caused me to wonder about the condition of their medical equipment and whether the staff were adaquately trained.
soooo glad they cancelled my appointment!"
31,31,4.0,0.1457,"service, people, place, bad, customer, prescription, pharmacy, rude, give, location","i went in today with my 1.5 year old. he has been sick for 7 days. the np (name i can't remember but a texas accent) was so incredibly rude. she didn't want to listen to anything that i had to say. he was flu positive (i get it, it's a virus) but he's had other symptoms. she was completely dismissive and condescending. i left enraged. i took him to unm pediatric uc, where they listened to what i had to say, ordered a chest x-ray, and guess what?! he has pna! i will never ever go to a nextcare again. ever ."
32,32,9.0,0.203,"surgery, make, result, procedure, feel, eye, year, treatment, skin, good","awesome extremely clean professional  environment. corey the owner makes you feel comfortable he is very knowledgeable of your needs. my gf and i decided to boost our immune system. we both travel a lot and there are many opportunities to get ill, keeping our immune system strong is key to staying healthy no matter what virus is out there. we will definitely continue going to elevation hydration. thanks corey."
33,33,9.0,0.1312,"surgery, make, result, procedure, feel, eye, year, treatment, skin, good","although i can't take back my previous observations on quest because for a place that draws blood for a living, they do so with a bloodless efficiency and stoicism that in normal times can be off-putting. however, they will be soon be front and center in whatever our battle against this virus turns into and that is not an enviable position for anyone. i can't think of anything i would least like to do than swab out the mouth of the potentially infected so if stoicism and talking amongst yourself helps get you through the day you have my full respect and gratitude."
