,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
10,142,10.0,0.4214,"patient, find, information, wrong, reason, contact, health, issue, due, person","the main reason for this post is that the er staff mishandled information that caused them to break hipaa and i now have the personal information of a previous patient of this hospital. i do not believe this was intentional, but was a very careless mistake. there were several instances where this could have been caught prior to myself noticing it at the end of our visit. 

on tuesday morning 2/18 my boyfriend was not well and asked to be taken to the er and we went to broward hospital imperial point. due to his level of pain he was distracted and asked if i could handle the signing in and provided at check in with his driver's license and completed the intake form. 

after maybe 10 minutes the nurses came in to set my boyfriend up with an iv drip, etc. we were seen by the er doctor/pa (john marini), who came in to talk to my boyfriend who was in a lot of pain so i was assisting with some of the questions. due to where the pain was located the doctor ordered for an ultrasound of his abdomen and morphine for the pain. 

question #1: why are basic questions not being asked prior to ordering expensive tests? it is the middle of flu season and patient comes in with abdominal pain after vomiting for 5 hours. no pain over mcburney's point. at no time during the entire visit did anyone ask about if he had the flu shot, would he like a flu shot, or do any kind of test swabs for the flue.  immediately they went for more expensive tests. 

the er doctor/pa came to discuss that it looked like from the ultrasound that something with his gallbladder and pancreas, and that he wanted to order a ct scan. at this time another girl, administrative, rolled in a cart with a computer and began to go over basic patient information, much of what i had literally just filled out on the intake form or could be found on his license. doctor/pa was still present, as well as another nurse. 

the girl went through the list - name, birthday, address, emergency contact, etc. none of the information that they had on file was what i had filled out and we didn't recognize anything...

question #2: is it not protocol to ask the patients for their birthday and then the patient provides it? this girl was literally reading off what was on file, and each item we had no idea where that information was coming from. they had the wrong address, wrong birthday, we had never heard of the person that was the emergency contact. at no point during this initial confirmation of information did anyone ask him for his ssn, or i'm sure this would have been caught immediately. 

they took my boyfriend for a ct and he eventually returned. the doctor/pa returned to let us know that it didn't show any issues, that his gallbladder was contracted and nothing wrong with his pancreas (not shocking, ordered an expensive test for nothing without checking off all of the other things that it could be first). he would get us set up to be discharged. he also made some kind of comment that my boyfriend had been to the er back in 2015, which my boyfriend has never been there. 

while we continued to wait and i was holding my boyfriend's hand, at that point i noticed that the birthday on his wristband was incorrect. and that was when it clicked in my head that they 100% had some other patient's information and did not have the right patient. 

i went up to the girl who had been confirming all the information before and told her ""the birthday on his wristband is wrong. when we were going over information before, we didn't know the emergency contact, you had the wrong address and phone number, are you sure  you have the right person?"". she looked concerned and rolled her computer back in. now, finally, one of the first questions that she asked was for him to confirm the last 4 digits of his ssn. when he did, her eyes got wide with an 'oh s***' kind of look. so i directly asked her ""is what i think is happening actually happening?"" and she quietly said that she thought that i was right. i asked if that changed anything that had just happened here today, and she said ""it doesn't change anything for you guys but it changes a lot for me"" and rolled her little cart out. i have no idea if she fixed it or if she reported it.

after all of that, somehow the prescriptions and the documents that have personal information written on them still have the wrong birthday, wrong phone number wrong address. they are someone else's, whoever was there in 2015 apparently. searching the address on google i find that it was associated with someone who has the same first and last name as my boyfriend (different middle initial) and the name of the person that they had originally told us was his listed emergency contact. i can literally google map image their home. i could call this person's phone number if i wanted to because i have it due to the hospital's mistakes."
11,55,11.0,0.3064,"room, wait, hour, minute, sit, daughter, emergency, leave, long, check","i walked in to the hospital er yesterday 13feb2020 at about 1300hrs. waited about 10 min before being addressed by a receptionist. i was able to then present my paper showing i am severely neutropenic and should not be made to wait in the er to him. i was seen about 7-10 min later in one of the back rooms where my blood pressure, temperature, and heart rate was taken. i showed the lady in there the same note to which she replied, ok i'll put you in the system as urgent urgent. we spoke for a little. she was a nice lady. i then went and waited with my fiancé in a corner of the er because i shouldn't be around other sick people. it was about an hour before i spoke to a new receptionist asking her how much longer it would be for me while presenting her with my paper from my doctor. she told me 15 min, they're cleaning a room. and so i don't have to be in the er i can wait in my car and she'll come out and grab me if they come earlier. so, we walked to grab my car and pulled it to the er. we waited about 15min when i asked my fiancé to valet the car and we'll wait outside for a little, it shouldn't be much longer now. with my two bags for the extended stay i was expecting, seeing how i have to get a transfusion and a bone marrow transplant because i have aplastic anaemia. we waited outside for about 20 more minutes before i decided to go in and ask the receptionist again how long it would be, because it's cold outside. she stated she doesn't know. so i went back outside and waited almost another 20 minutes before deciding to leave. in total i waited roughly 2 hours. i went back in to talk to the receptionist. i calmly and professionally explained to her that she shouldn't give me a specific time even if it's an estimate. because she did that, my expectations were based off what she told me, we were waiting outside in the cold for longer than we should have if she had just told me i can't give you a time right now... i can't believe that i couldn't wait in any room regardless to if it was an er room or not. at this point if i get sick from all the people being in the er sick, coughing and sneezing when i first waited, that virus could kill me. hence why i am upset."
12,156,12.0,0.4477,"doctor, back, today, point, put, order, start, show, medication, completely","nightmare experience going to uci er sunday, 2/23/20, with a dislocated shoulder.  dr matonis was the resident doctor.  they would not give me a mask saying i was not contagious. the box of masks was empty.  i got a real bad cold/cough at uci a month ago from the rn that was wearing a mask because he was sick with a cold.  i was sick that very night we left uci.  i had not gone anywhere else so knew i got it from that rn wearing the mask.   that is why i wanted a mask - to prevent getting sick again.  but, they would not give me one.  
i asked the doctor if she ever had put a shoulder back in the socket and was told she had done it many times and that every week someone comes in with a shoulder dislocated.  i soon found out she had no idea what to do and wondered if i was her first patient.  she had to ask the attending doctor how to put in lidocane. the attending doctor was instructing her.  when she was twisting my arm up and all around she kept asking the attending doctor if she was doing it right.  after 10 minutes of no luck and pain i told her i wanted an ortho doctor called in.   i told her an ortho doctor could do it.  i see on tv all the time where doctors put the shoulder back in the joint in a minute.  she refused to call out to the ortho doctor on-call and said they now have to try weights.  the tech tried to put weights around my elbow.  it caused a lot of elbow pain, so he then tried around my wrist.  extreme pain on my wrist.  i told him why don't you attach to my upper arm since that is closer to the dislocation.  he went out and  created the device to wrap around my upper arm and that worked.  that tech did a great job.  i wondered if they do this all the time how come no one knew how to relocate my shoulder and they would not call-out to an experienced doctor that would know what to do.  
the doctor also had another set of x-rays to see if after all her twisting it was now in the socket.  i told her it was not and that i did not want all the extra radiation when i knew it was still out.  she said radiation was low.   results showed shoulder was not in the socket.  i also told her those weights are not going to work and i want an ortho doctor.  she said we need to go in order and weights is the next step.   as the weights were hanging from my arm dr matonis told me to yell out when the shoulder goes back in the joint.  i told her i did not know it was out to begin with so how an i suppose to know when it goes back in.  she said i will know which is ridiculous because after they finally got my shoulder back in the joint the pain was still the same.  she kept telling me it would feel better.  it is now a week later and i still could not tell you if my shoulder is in the joint.  the pain in the middle of the upper arm is exactly the same.    
when the weights did not work she asked me if i wanted her to try again to force my arm in the joint.  i told her again i want an ortho doctor.  she said after weights the next step is to put me under in the trauma room.  i said what makes you think you can to it when i'm asleep, if you can't do it when i'm awake.  she said my arm will be easier to manipulate.  i again told her to try.  another male resident was pushing on the back of my shoulder as hard as he could.  his hard pushing would have hurt if he did that on any part of my body.  meanwhile, she was twisting my arm trying to get it in the socket.  the uci ladies (two) that would alternate sitting in the room across from my room (watching the patient in that room) kept turning their chairs around so they could watch.  they stared as if watching tv.  it was so rude! ! the doctors - resident, attending, rn, never thought to close my door a little so i could have privacy. 
after pushing/pulling, weights, pushing/pulling, she said we now should put you under. i again told her i want an ortho doctor and that an ortho doctor could have resolved this a long time ago.  she again told me she could do this. she said she was having such a hard time getting my shoulder back in because i waited so long to come in (i came in 5 hours after the fall).  this is a typical response from a woman that cannot get the job done and so blame their lack of expertise on the patient.  while waiting for a trauma room i asked the rn about getting an ortho doctor.  he said he did call-out.  dr matonis never told me that.  the trauma room was finally available.  it did not look to me like anyone was in any of the trauma rooms to begin with.  she told the tech to put a mask on me, but he told her is was not needed, since i had the nose tube. she then told others in the room that they will learn a lot when the ortho doctor comes.  after it was over the tech told me ortho, dr choi, was there and assisted.  dr matonis never told me anything.  never saw her after.  they wrapped  shoulder stabilizer around my bra under my clothes.  my belly showed. no one helped.  now x-rays show a possible fracture which did not show in 1st set."
13,126,13.0,0.319,"nurse, leave, give, wife, night, stay, discharge, thing, explain, happen","1) walked into er with shortness of breath moderate chest pain. 10:45pm-11:30 pat name: param sharma 
2) checked in with security and was immediately called in by nurse for ekg
3) nurse took ekg + vitals told me to go back into er and wait for my name to be called / time 12:00am 
4) waited on floor due to hospital seats being nearly filled - was approached at 2:00am and told to get up and sit - meantioned to gaurd was scared of catching cornovirus and did want to seat near people who all had masks. was advised it was against hospital policy. 
5) i sat down on seat immediately. i sat down upon hearing it was against rules but not before saying ""fag bitch shit"" to myself and allowing others including the gaurd to hear it in the process 2:05am 
6) approx 2:15am a commercial plays on tv talking about apple inc to which i blurted ""fuck tim cook"" - gaurd told me to be quite kids were in er. followed by me replying ""my bad."" 
6) went to sleep immediately after, laid down on seats. was awoken at 3:00am by gaurd asking me if i was ""xxx patient"" --  so i advised the gaurd no that's not my name. my name is sharma. 
7) went back to sleep 3:03am
8)at 6:15am i was awoken by a new gaurd and told to leave er as i had been discharged. i advised gaurd i was not discharged and showed my band to the gaurd. gaurd advised me i had been discharged, my name was cleared from the board and i was discharged. i asked where's the paperwork to which the gaurd replied we don't give discharge paperwork. ur discharged. after pleading with the gaurd he cutt off my band and ran back came with a new band. and told me to sit back down. 
8) i noticed all the patients were gone including serval patients who came hours after me. i noticed only 2 patients in the er room w/ unfamiliar faces but when i came in the er - it was filled to brim. 
9) 6:35am was called back into the er and was finally seen by a doctor. before the doc saw me a male nurse came in to set the monitors up. i advised the nurse of the odd situation i was put in listed in points above, immediately followed by a confused question ""what type of shit is that?"". 

nurse told me quite the contrary -- my name has been on board the entire time and he's equally confused as me. he advised me to tell patients rights. after we got that out the way we had positive / funny conversations. i was also advised by doc my name had been on the board the whole time. i was cleared a few hours later and formally discharged. 

10. upon leaving i requested to speak with a supervisor by the morning gaurd and was not allowed. i was advised i ""cussed out a nurse""   

a) ""cussed at a nurse"" -- during my entire stay that night all the nurses/x ray techs/docs/and hospital insurance lady that came in contact with me will tell you nothing but positive experiences with patient sharma. the only complainant against me that night was the security. you will be unable to find the ""nurse"" that claimed i was disorderly because that simply was untrue.  ""what type of shit is that"" -- does not count as disorderly because i believe i was within my right to ask that question due to the circumstances that night and even then it was left it at that. i highly doubt that male nurse even cares as we joked, laughed and conversed about other things immediately after he attempted to clear the confusion from the security mishap. 

there is no nurse that would even corroborate that claim of me "" cussing"" at the nurse directly. the only complainant that night would be security and solely the security. no one else. that's a fact. 

i believe the gaurd working that night attempted to teach me a harsh lesson for being rude in the er by intending to skip my name / not make reasonable efforts to find me - the patient in the er room that night. i find it odd how i was awoken to other people's names who weren't present in the er/ sleeping but not my own name despite me alerting the gaurd of my name. upon leaving the hospital i found out numerous deaths have occurred in similar scenarios after guards didn't check up on sleeping / unconscious patients as what happened on 2/21/2020. 

advised the patients right line about the incident and i was not followed up with as promised as a result i sent this to your organization. 

on another note all the medical staff that night were excellent, professional, and did their jobs correctly. the face of the hospital (security) made the mistakes on my visit that night. 

thanks, sharma."
14,735,14.0,0.3482,"call, phone, day, talk, rude, answer, sister, hear, speak, patient","where do i begin.  this has taken place during the covid-19 lock down-no family, no visitors. i had to rely on the nursing staff to keep me abreast of my 85-year-old sisters condition. you can only hope that you and your loved one are never put in this hideous, stressful situation! although, my sister was walking when admitted, a few days later she could not walk and her speech didn't sound right, kind of slurred. (could not get out of bed). i requested a phone call from the doctor, but never got one.

i discovered that she was put on the covid-19 floor even though she did not have the virus. i was told that everyone goes to that unit until their test comes back negative twice. then they are moved to another floor.

the day after she was admitted i called her and there was an ear piercing alarm going off in her room. her door was shut and the call button was not within her reach. she was in tears because this noise was nonstop for who knows how long and it was ear deafening! she said it goes off in the middle of the night when she is sleeping and wakes her.  i immediately hung up and called the nurses station. when the nurse picked up her phone i told her the situation and she literally laughed! oh yes, she said, when you have an intravenous tube in your arm that alarm goes off if you bend your elbow. i was in disbelief! how could you subject an 85 year old to this who can't get out of bed and can't reach her call button and you have her door closed?

also, her phone was put in a place where she could not reach it when i called. this happened more than once! trying to get someone at the nurses desk/station to help with this situation was a horrendous experience!!! if they answer the phone they might transfer you to your loved ones nurse who might answer their phone, but might not.

 one day i called the nurses desk for the second time because i couldn't reach my sister, and the nurse that picked up could hear me fine until i asked to speak to my sisters nurse.  she then did the ""hello? hello? hello? i can't hear you"" act and then hung up on me.  her name is bethany on the third floor.  she could hear me fine! 

 two days later, after putting in 8 phone calls in over a half hour, i finally got my sisters nurse, who had to check first to see if she was his patient, although i was told later that he had seen her that morning. i told him what i had been through and how frustrated i was at that point so he than told me he would walk in there with his phone so i could talk to her, but once again the phone hung up before that happened. my 9th phone call, the operator told me she would connect me to the floor supervisor who assured me he would make sure that my sisters nurse would call me right back.

he called and told me he was with my sister but that he was having a hard time waking her. she would open her eyes but than close them immediately. he said ""i don't know if this is her base line.""
i couldn't believe my ears. no, i said this is not her baseline! he didn't know her baseline? he had not been informed when he came on shift of the condition of his patients? she is like you or i, very alert, talking and awake during the day. there's something wrong with her! i don't know how long she was in this state. 

turns out they thought she had a stroke! they hadn't even noticed! thank goodness i insisted the nurse go in and check on her! later the neurologist called who hadn't even examined my sister, this was on may 26th, and told me the report said she had fainted. when i questioned this, in a smart ass way her reply was ""were you there? because the last time i checked relatives and visitors are not allowed in the hospital because of covid-19."" (i wish i could remember her name.) yes, i was there, on the phone, and she did not faint! 

they claimed it was a sudden change, that she was awake and talking that morning. so i ask why did the nurse not know that comatose was not her baseline then.? it just doesn't add up.

my sister is still there and today she was not answering her phone again. when i called the nurses station for room 428 the nurse that picked up told me that ""her board did not show that anyone was in that room"". what????????? she has been in that room now for 2 days.  i hung up and called the hospital operator who assured me that my sister was in room 428 and asked if i would like to be connected with her nurses cell phone. thank goodness for the operators at fawcett memorial hospital. they were the only ones that were truly helpful. if it weren't for them i would have gone out of my mind!

we still haven't gotten to the bottom of what actually happened to my sister and we probably will never know. there's more, but i've already written a book! im praying my sister will be released from there tomorrow.

needless to say, we are done with fawcett memorial hospital!"
15,379,15.0,0.3447,"care, mother, family, give, home, update, due, transfer, speak, condition","this review is for west gables health care center, which is housed within west gables rehabilitation hospital. this photograph is of my 92 yr old mother's leg taken, april 14, 2020, upon her arrival home after her discharge from west gables healthcare center. the photograph depicts a large gash / open wound on the side of her calf. my mother was at west gables healthcare center from march 24, 2020 through april 14, 2020.  during her time there, i was never informed of the severity or any treatment of the wound on her leg.  i only received a phone call from a nurse who said my mother scratched her leg and she had a small cut which was being treated.  at no time did the nurse inform me of the severity of the gash / wound on her leg, nor did the nurse or anyone ever contact me or advise me of her treatment and / or progress regarding this wound.  in fact, i spoke to her attending physician, dr. homero rivero, on several occasions and he did not once speak to me about the wound despite extensive conversations regarding other medical issues concerning my mother.  additionally, because i was not allowed to visit due to the coronavirus pandemic restrictions, i also called west gables daily to speak to the nurses who attended my mother throughout her stay there, and never was anything regarding the wound ever mentioned to me. needless to say, i am extremely concerned about the possible consequences of such a severe wound being left seemingly untreated on the my mother's leg, especially since she is 92 years old. this neglect of a 92-year-old patient in their care is unconscionable and i will do everything in my power so that this does not happen to any other patient at west gables healthcare center. i reported them to the joint commission on accreditation of healthcare, ahca and other  pertinent agencies. they discharged my mother  without wound care orders and she was discharged with an open wound that now appears to be necrotic. stay away from this facility!"
16,1043,16.0,0.3434,"test, covid, symptom, result, send, day, home, cough, fever, back","i've been home about two hours now. i've debated for two hours whether i wanted to say anything or not. i've been sick since monday; it's saturday. it started out a little cough here and there. it progressively got a little worse. i started running low grade fevers and then would get chills. my nose was super stuffy. i thought ok i'm coming down with a sinus infection. i got antibiotics. they didn't work. as a matter of fact i started feeling worse; run down, fatigued, my body has been aching. today i started feeling short of breath. my chest hurt but not in that way you would think would come with a prolonged cough. more like a heavy, achy feeling. i've struggled to regain my breath several times today but i still didn't feel emergent. i weighed the options of getting health care with covid 19 so rampant but because i started struggling with air today and after asking the opinions of my triage professionals ( yes i work in healthcare) i decided i'd go to the er after i finished my shift. once i got to the room the dr explained he was ordering a flu test, a strep test (even though i had no sore throat at all) and a chest x-ray. results came back negative for everything and chest x ray showed no pneumonia. the dr tells me they won't test me for the corona virus unless i am admitted to the hospital and the only way for that to happen is if i had more emergent breathing issues. even though i was struggling to catch breaths my o2 sat was 99%. he tells me though that with all my symptoms he cannot rule out the virus and i was to return home to self quarantine until april 13. today is the 4th. upon discharge a different nurse that i hadn't met came in to give me my papers. i asked her, ""how do i know if i need to come back?"" this is why i'm writing. her answer floored me. she told me i shouldn't come back unless ""i'm so out of breath (i) can't talk or if i'm turning blue."" i asked if she was serious. she tells me ""yes but if you're turning blue call 911 so they can get you oxygen on the way here."" y'all i've been in healthcare for 15 years. i also have chronic health issues that have had me in and out of drs and ers and never in my life have i heard something so outrageous or felt treated so insignificant. i know there's a pandemic. i'm essential so i go to work and come home. i don't go out unless i absolutely have to. i heavily weighed wether i should go in or not and the care i received was what it should have been. they weren't full of patients, in fact it was pretty empty for 20:45 on a saturday. i know they are tired and over worked but something more needs to be done because if this is how we are screening patients for this virus that truly have all the symptoms no wonder people keep getting sick."
17,144,17.0,0.3074,"mom, time, room, floor, nurse, walk, morning, bad, bed, check","my mom has been battling cancer for the last 3 years and recently got pneumonia. her cancer drs are at cedars and coh (city of hope). unfortunately the ambalance brought her to the closest hospital so. this hospital is not equipped to deal with cancer patients/serious illnesses. after a week of my mom being in the hospital, she ended up in icu. 

the case managers are horrible! we needed my mom transferred to cedars. you need an accepting dr from the other hospital which we had but they had no beds. i dealt with daisy and eric and their compassion level is zero. most people might say things like i'm sorry for what you're going through, i can't imagine how hard this might be, or we are trying our best. any empathy would have been nice during this stressful time. i knew cedars or coh would be able to treat my mom better so i was trying to move her asap.    

also coh had a bed but soh never offered me one. it's really hard to get into another hospital so when a bed opened up they should have told me! i had to hire a patient advocate to get my mom to the coh even though they had a bed available a week before. the timing was crucial in getting my mom to the coh. also the drs couldn't decide if my mom had pneumonia or pneumonitis. the cat scan should've have confirmed this.                

once we got to the coh they told me she had both pneumonia and pneumonitis. also, they immediately did a bronchoscopy which soh never did. this was the only way to save my mom's life. it was really important to see what was growing in her lungs. like the 2 fungus, virus and bacterial infection so they know how to treat her. at soh it was nice dr. stacey gave me his cell # to address my concerns but why couldn't they figure out my mom had 5 infections. 

my friend asked soh if my mom could have an infection called c-diff because my mom was having continuous diarrhea. they told me they thought it was the ensures. the nurses couldn't even figure out my mom had one of the most common infections from all the anabiotic's. my friend who is a nurse had to tell them to test for it!  

cdiff it's highly contagious and puts us at risk for getting this infection. you're supposed to wear gloves, a gown, and a mask anytime you enter the room. we had been doing none of this.  

the worst thing about this hospital is some of the nurses. tonya in icu is not only rude but she's completely incompetent. i called and my mom's heartbeat was a fib with a heart rate of 171! your heart beat should be 60-100. they told me they were transferring her out of icu. i forced them to call a dr and he ordered medicine immediately and to stay in icu! also they had a device up her nose to monitor her continuous fever. when i called they told me my mom didn't have a fever. when i walked in her monitor said 96.1 but my mom felt super hot. she also had complained to her nurse lyn she was hot. any moron could've figured out my mom had a fever. we took her temperature by mouth and it was 104.5! i immediately called for a charge nurse. it took us hours to get her fever down. we needed a cooling blanket and a ice bath to bring the fever down. also my mom had diarrhea all over her. when i asked her nurse when is the last time she had been changed she said early that morning!

after my mom kept having diarrhea they put an anal probe in so it would catch all the diarrhea. they insisted this was necessary. once we got to coh they said those probes cause anal bleeding and should never be used. the nurses are just  lazy and don't want to do their job even if my mom has discomfort or risk an infection.   

for some reason at soh my mom had a continuous fever but the day she got to coh no fevers. i'm not quite sure what they were doing to her at so but i do know that they weren't conducting the proper treatments needed. keep in mind this is the icu, the best care she could have gotten! my mom arrived to coh not in icu and her level of care went up 10x. she has a respiratory therapist w/ 4 breathing treatments a day. someone to bathe her so she's clean at all times. a team to avoid bedsores/rashes. (in soh my mom had a starting bedsore and a rash from them not cleaning her butt)  

the day we came into coh she got her bronchoscopy, which they did not do at so. if they did they would've found out that she had a very serious life-threatening fungal infection that needs to be treated as early as possible. it grows very fast so if it's not caught early you can die. the only good thing about soh is the nurses (renee/allen/charles) which are not complete idiots like the rest of the hospital. 

i'm not writing a bad review because i'm angry my mom could die. i'm writing to warn others that this hospital really is bad. there's a reason why there are no beds at cedars or the coh. they don't have the experience or technology to treat illnesses and infections. the best advice i can give you is if you dont want them to kill your family member don't come here!"
18,988,18.0,0.2897,"experience, good, great, care, feel, time, review, team, pretty, job","most of my experience with this va has been fairly positive. every time i take my mom to the er they're pretty quick compared to most civilian ers i've been to. when it came to getting my new va id and getting transferred from the salem va to here, the process was quick. the nurses there are cordial and the travel area has someone there that's actual pleasant to talk to.
the pharmacy has been a hit or miss. sometimes it's quick and other times you have to check up on them to make sure your medicine is even being processed.
i've only had one experience with my primary care physician and it was horrible. i got stuck with team 30 and my first visit was via telecom due to the coronavirus. sure seemed unempathetic, didn't care that not all of my records transferred from salem to hampton, and basically told me that i'm exaggerating my pain. one of the ""lost"" records was from a civilian chiropractor explaining why i'm having back and neck pain and the va conveniently loses those during the transfer. she was great to get me referral's i needed and actually doing her job, but her ""bedside manners"" were atrocious, even to the extent of implying that the chiropractor was wrong even though she didn't have his xrays and explanations in front of her. because it was telecom, my family overheard a portion of it and even they said she sounded extremely rude and inconsiderate.
i've had mostly average experiences sprinkled with a few impecable and horrendous experiences, that's why in giving an average rating of 3. the salem va deserves at least 4 and the hampton va is lucky in giving them a 3."
19,683,19.0,0.3409,"hospital, time, admit, receive, state, day, end, follow, mention, father","i agree with both reviews of janny k and tina k. i am giving one star for there were times, not many, that i could speak into my father's ear over the phone- briefly. my father passed away due to their negligence!! families need to be with their loved one's during recovering; 1 for advocacy and the other for support and love!! my father, prior to being transferred here from icu, was alert and fully cognizant.  he just needed long term recovery for he still required a ventilator and had a trach and g-tube. please keep in mind that this occurred during the covid-19 epidemic, therefore, visitation was not allowed. this was very difficult for us and the only updates that we could get were via telephone. as far as zoom/face time, the client advocate informed me that unfortunately we could only see my father 2x per week via zoom for only 10 to 15min. there was not enough man power to see your loved one daily.  this was not so pleasing to our ear but 2x was better then none. i unfortunately never got to see my father for our face time appointment; he passed away prior to the first scheduled zoom meeting. 
the first morning and afternoon of admittance, everything seemed normal as far as updates. however, the first alarming news was when i spoke to the case manager who stated that my father was not responding. my father was responding and following commands/nodding yes or no to questions prior to the transfer.  also, the case manager stated that he had an occupational therapy evaluation and that he was not following simple commands. this was also alarming, for prior to that day he was receiving physical therapy at icu and following commands. the day shift nurse that day did me the favor of placing me in my father's ear via telephone so that he can hear my voice. however, the night shift nurse stated that they were too busy. this particular nurse mentioned that he had 9 patients during his shift; 9 patients? how can one nurse be in charge of 9 patients? are patients being constantly moved and cleaned?  every time i would call to speak to someone, it seemed as though they were overwhelm or too busy. we received contradicting information as well. the following day, i inquired about the medication/antibiotics that my father was receiving and the day shift nurse stated that he was not receiving any- what? he had pneumonia- why was he not receiving the antibiotics that were administered to him? she stated that my father's white blood counts were okay and he was fighting a fever therefore he did not have an infection- what?? if your body has a fever, your body is fighting an infection! she informed me that my father was only being administered tylenol for the fever. i called the house supervisor immediately and asked to speak to the doctor in charge. the house supervisor seemed overwhelmed as well when i spoke to her. she indicated that if she had time, she would do her best to call the doctor and inform him. i never spoke with the doctor. i called the number that they provided and never heard from him. i called the night shift nurse that day and he stated that he was receiving antibiotics. i asked, "" which one is it- either he is receiving or not""? what was there plan of care for my father?  the following day my father passed away. we live about 86 miles away from baldwin park, therefore when we arrived, my father was already deceased. the doctor was not present when we arrived and we demanded for him to come back and speak to us as to what occurred. the doctor did finally return and sat with my family and i, alongside with the head nurse and house supervisor. the  doctor used the term ""supposedly"" my father threw up and they stopped administering food to him. "" supposedly""- what really occurred? the doctor looked at the staff nurse and supervisor when informing us of the incident-as though trying to make sure that they were on the same page. 
conclusion- my father did not receive the proper care that he needed here. he needed constant care for his vent settings as well as for his trach and g-tube. when we walked in to see my father's body, the staff kept to themselves as though scared to speak to us. as we walked the hallways, many of the patients looked as though they were already near death. i deeply regret sending my father here. the room in which my father was in, was not what we expected. there was no chart on the walls explaining who was the nurse, etc. the family pictures, that we asked the nurses to place on his wall, were not displayed. they were tucked away/shoved away in the closet. the room, although shared with two other patients, felt lonely. my brother mentioned as he was mourning my father's dead body that day( they only allowed two family members at a time), that a staff member walked in to ask,"" where are they taking his body."" seriously- we just received the news that my father passed and you see us mourning his body- no empathy here ! please do not send your loved one here!"
