,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
10,9084,10.0,0.3121,"doctor, year, issue, visit, practice, medical, find, medication, health, problem","i'm told he's a good doctor but i can't find an email for him it's a long drive and i want to see if he will be able to help me. there's a red flag on my profile because i never for consistent care i had a neurological disorder and i was always given no treatment or referred out so but sometimes in the er or urgent care when i was really really sick they'd prescribe me narcotics cuz they could see how sick i was . one quack in san diego told me this makes it look like i'm doctor shipping and he told me when coronavirus is over i should stick with him and he will get to know me and get to the bottom of my condition and put notes in my chart they will make
doctors less reluctant to help me. cuz in 2011 my doctor had me on xanax but she moved to a new office and after that i saw doctor after doctor and they all said i looked intoxicated and i likely did because that is one of the symptoms of a functional neurological disorder and i also wasn't very good at explaining my symptoms due to the way my condition impaired me. so i treated myself with over-the-counter cold medication from 2012 until but a few years ago now that i'm able to explain things better and more coherent i want to try to pursue medical care again but it seems like i'm getting the same answers even though that i'm able to explain i'm just getting nowhere going to all these lying quacks so i want to see if i come to santee if i'm going to get another lying quack or if i'm gonna get a long-term care provider that i can stick with persistently and can i can help diagnose me and put notes in my chart and help make my condition more understandable to doctors who see my chart. so can someone contact me i was recently prescribed klonopin and xanax in urgent care i'm not here just for that i'm here to find a long-term care provider but a do you feel the benzo's are helpful i think i did better on a half a milligram of ativan that i am the clonopin but like i said i wanna doctor i can see persistently and hopefully can believe me and talk to me and get to know me and not just give me a five minute little interview in and then send me on my way with nothing but a bill. i'm open about everything i never did drugs i treated my condition with of cold medications and then end up in the er a couple times they thought i was overdosing but it was really just my condition i need to find a doctor to see that will understand listen to me and see by my eye contact and facial expressions that i'm honest and i'm telling the truth and could be my long-term care provider and clear up his misconceptions in my chart hopefully and hopefully help me with a little bit of medicine that actually helps. i don't care if you refills my clonopin or my xanax or puts me on ativan but i want him to at least take me seriously and put me on something that works for me and like i said the half a milligram ativan seem to work great anything higher ( dose ) than that i got more side effects and it wasn't good clonipin works ok but doesn't work very fast so that's my recommendation ( ativan .5 mg ) but i'm not just here for that i'm here for a doctor that listens and understands and takes me seriously and helps me with my health care not to get some lip service by a lying quack like i've been getting for the last 8 years so if someone could call me at 760-274-7231 and tell me if this doctor is gonna take me seriously and it's worth the drive i will see you there i told you there's some things in my chart that makes doctors kind of not wanna treat me or think that i'm trying to get drugs but i got the same answers even before all the overdoses in the cold medications they never believe me they never treated me only one doctor did my whole life and then when she moved to a new office after all i got was quacks so i wanna make sure if i come to distance for me to get a real doctor or if i'm gonna get a quack ? leave me
a message 760 274 7231"
11,644,11.0,0.5558,"rude, people, woman, person, place, lady, front, walk, make, hand","march 2020
today

debra anise hudnall
debra anise hudnall's photo.
edit

debra anise hudnall updated her status.
funny how we got this coronavirus from a foreign country just as trump begins campaigning again....... i notice that he's using it, too.
edit
february 2020
yesterday

debra anise hudnall updated her status.
https://www.cnn.com/2019/12/10/opinions/afghanistan-papers-washington-post-zakaria/index.html
edit

debra anise hudnall updated her status.
https://www.washingtonpost.com/graphics/2019/investigations/afghanistan-papers/afghanistan-war-confidential-documents/
edit

debra anise hudnall
before you donate old dvds to goodwill, consider taking them to a nursing home. they need movies to watch. 
(maybe books too.)
edit

debra anise hudnall added a new photo.
debra anise hudnall's photo.
edit

debra anise hudnall added a new photo.
debra anise hudnall's photo.
edit

debra anise hudnall

craziest things you can buy on the dark web
vocal.media
edit

debra anise hudnall

snapped
oxygen.com
https://www.oxygen.com/snapped
edit

debra anise hudnall

the charges against the social workers on gabriel fernandez's case were dropped
distractify.com
weverybody should go down there and protest

multiple appeals from the prosecutor's office were denied, and the four are next expected to appear in court on march 23, 2020. the hearing will be about the charges getting dismissed, and the district attorney is expected not to appeal this dismissal. the four will therefore not be charged with anything pertaining to the death of gabriel fernandez.
edit

debra anise hudnall added a new photo.
'ummmm. i don't have to be a democrat to find this amusing. btw.......i'm not a democrat.'
ummmm. i don't have to be a democrat to find this amusing. btw.......i'm not a democrat.
edit

debra anise hudnall

kern valley rescue
fundraisers on facebook
edit

debra anise hudnall

kern valley rescue
fundraisers on facebook
edit

debra anise hudnall

seattle-area patient with coronavirus dies
npr.org
edit
february 28

debra anise hudnall added a new photo.
debra anise hudnall's photo.
edit
february 27

debra anise hudnall

his wife is in a coma, he sings to her everyday
you are my sunshine.. my only sunshine. you make me happy, when skies are gray. you'll never know dear, how much i love you.. so please don't take my sunshine away 
edit
february 26

debra anise hudnall updated her status.
feb 26, 2020, 11:05 pm
dr. rivella, took my daughter's cast off yesterday. he was extremely rude and cruel to me.just like he was when i was his patient. he works at ridgecrest regional hospital.

he told my child that i was neglectful and that she should have been brought back to him two months ago. it caused her to cry and become heart-broken.
for two months my child's primary care physician has been begging dr rivella for her medical records. but, he was ignored.

another doctor tried to get them from him. and again, dr rivella ignored her requests. dr gomez at kern medical center ortho clinic tried to get dr rivella to release her records to them. he ignored dr gomez's requests, too. stockdale podiatry told me that despite their repeated attempts to get him to let them have a copy of her records, he ignored them, too.

i called the ombudsmon. the insurance ombudsmon requested her medical records, as well. dr rivella ignored them.

then, i asked her insurance case manager to get the records. the case manager was ignored, too.

dr rivella removed my name, my address, and my phone number-as well as the court papers-which stated that i have full physical and legal custody-from all of her records and placed the non-custodial parent as her legal guardian and he placed her dad's girlfriend's name as the real mom.

he assisted my ex-husband in a parental kidnapping, because my ex is his mechanic. he also likes to downgrade and belittle women and children.

now,let me tell you about when i was his patient. he gave me staph infection.

i had a ganglion cyst for 5 1/2 years. it was fine until he stuck an unsanitized needle in it. when he got finished, he stuck an unsanitized bandaid on it. i ended up in the emrgency room and i had to have surgery because he infected me with unsterile dirty tools and when his nurse left me alone in the room with him, he got pretty viscious and cruel telling me that i should not have screamed my head off because it made him nervous and i made the procedure more difficult for him. he is a liar. i didn't understnd why he would accuse me of screaming when the only person crying in that room was him. i didn't make a sound-but his shaking and crying really stressed me out. dr rivella is not a good doctor. he is not antyone that should be allowed to work on women and children. maybe not anyobody-because he cries and shakes during delicate procedures."
12,877,12.0,0.4582,"surgery, question, procedure, eye, follow, make, time, explain, experience, day","before i share my personal experience (publicly), i wanted to express a heartfelt thank you to dr. t and staff. while i think it is imperative to provide feedback to a business regarding long wait time, i also feel it is worth noting and i stand strong to my beliefs that patience is so critical. if you feel you have found the right and noteworthy surgeon (not just a doctor) who you have confidence in giving you the ultimate results and capitalizing on time, the surgeon should be worth your money and time spent. i had initially heard of dr. taneja from a friend and i gave him a chance. after receiving 2 other consults from (also) noteworthy surgeons, i knew he was my guy. 

it's true, you may be experiencing some delays during your consult or your follow up, but it is because he takes his time with patients and really listens to each one. he not only cares for them as individuals, as human beings, but it takes time to develop that trust. so i get it. he gets me. 

to anyone with concerns about waiting, i recommend to get to your appointment on time, maybe smart to add some cushion for after your appointment so you are not feeling rushed trying to get to your next stop. i can assure you, he is the best in his field. 

a huuuuge thank you to each one of you, at mylook, who have taken part in my transformation journey. 

in addition to dr. taneja, i have met with elxy more than once regarding my care and she was always more than happy and willing to chat. about anything - my medical concerns, what's on my mind and heart. on the day of my surgery, nancy was my nurse. and just by the caring and reassuring look in her eyes behind her mask, i was confident she would take care of me while i was awake and asleep. i also got the chance to meet my anesthesiologist on the day of my surgery. he explained the process of how the anesthesia would be administered and the effects to my body. i was always afraid of being half asleep or awake when going under - pretty sure i'm not the only one. he explained it thoroughly and educated me to help me understand and didn't just assume that i knew it all. thankful for that. 

i would be remiss if i didn't mention the rest of the business and clerical staff back stage. little nancy is new to the team, so it seems, but she is very friendly and is attentive to details; with the hundreds of patients that call or visit, she remembered me!

personal experience - dr. taneja is the only other person i would allow to touch my body. he is an expert in his field and has seen hundreds of patients (male and female). why do i trust him? for 21 years i always had concerns about loose skin in my abdominal area, and no matter how much running and exercise i did, it just wouldn't go away. time after time and again and again, i would become my worst critic and over judging my appearance, leading me to become depress with how i looked - through my 20s and 30s. even as a marathoner, it was bothersome, running races with excess weight. i came to dr. t with my concerns and not just once but i came back for my final consult, for self-reassurance because i had fear of going under anesthesia. he reassured me i was the perfect candidate. on my 40th birthday, it was the ultimate gift! with my husband's support, i was able to book my appointment. 

fast forward, i am currently 8 months post op, and i am very happy with my appearance. i trusted dr. t and staff with my life and i also trusted the process. my only regret is i waited 20 years. i should've done it earlier!"
13,473,13.0,0.2736,"patient, care, staff, medical, facility, health, covid, provide, treat, concern","unfortunately, this facility is one of the very few imaging centers that offer ""open"" mris for patients who are unable to undergo/tolerate traditional ""closed"" mri machines (which are readily available and typically preferred).  

my office recently encountered a somewhat absurd and infuriating response from the staff of elk grove open mri in regards to our attempts to schedule a patient for his mri without contrast a few months back.

the medical staff at this facility was not only unprofessional, but demanded that our patient go through both the mri with iv contrast as well as without, simply due to their facility having already received an authorization from the patient's insurance for both types of mris. 

even after ordering provider explained and explicitly requested for imaging facility to perform testing without contrast, as iv contrast mri was deemed unnecessary and inappropriate with patient not having surgical hardware present in spine. not to mention causing undue pain to the patient as the procedure of performing mri with iv contrast requires puncturing the skin/arm of the patient with a needle in order to access a vein for contrast administration)

it's very unfortunate that a medically licensed provider has to plead with an imaging facility to not perform medically unnecessary testing, nor put a patient through further invasive type medical procedures that are unwarranted. much less charge an insurance company for testing that is no longer appropriate.

i've actually added a extra star, only due to the fact that our office has had not further issues with this facility since this unfortunate encounter. however, we have since advised and referred our patient's to dri instead (who are exceptional by the way)

sincerely, 
a concerned medically licensed provider"
14,2545,14.0,0.3324,"order, time, day, make, good, place, wife, find, work, thing","i wanted to share my experience so that you can consider whether or not you want to go visit this office or go to another or just be careful when you go. i visited and the staff scratched up my existing glasses and refused to take responsibility for it.  

in earlier march, my eyes were bothering me and after going through a lot of reviews on the doctors and facilities, i made an appointment to see dr. tang on friday, march 6th since it was near my work place. i only had computer glasses from my last doctor so they asked me to bring those glasses with me. when i arrived, after signing in, andres who was in the front asked for my glasses to test my prescription with a machine that brings lenses down like a microscope to my glasses lenses. after a bit, i got it back and then got called in to met with the technician and then dr. tang. 

when i got in, dr. tang asked to look at my glasses so i gave it to him and told him that the front desk tested for the prescription. he looked at it quickly, made a face and then returned it to me. after my examination, since he was not able to identify any issues, dr. tang recommended that i get new glasses with a slightly lower prescription (+0.75 instead of +1.0 that i had) and blue light filter which would help with the strain on my eyes from the computer. i went outside and andres helped me pick out some frames and lens. i don't have much of a preference so picking out the frame and everything did not take long. i paid $200+ for the frames and the lenses to be ordered. since my eyes were dilated, i didn't go back to work after and did not touch my glasses. 

on monday march 9th , when i returned to work, i realized that there were giant circular scratches in the middle of both of my lenses to the point it fully blocks the point of vision. i called the office and told andres about it and he said he would help me with that when i go pick up my new glasses. when my glasses were finally ready for pick up on monday march 16th, they notified me around 2pm so i left work early to go get them since they were closing at 5pm. when i arrived, i got the glasses fitted so it only took a few minutes. 

after that, andres asked to see my old glasses and said unfortunately, they can't prove that the scratched were made by them. he said he look at the machine after i called but can't prove anything. the scratches are literally circular scratches in the middle of the lenses that matches where the the equipment touched my lenses.i tried to reason with him and say how else would i have gotten that. he said the only courtesy they can do was to charge me $25 to replace the lenses. i could have asked them to put it on the machine and see if the scratches matches their machine but didn't seem like it was worth it and i didn't feel like arguing so i asked how long it would take, he said he couldn't do it today and told me to leave it with him. the girl next to him eventually chimmed in and said it would be a leap of faith at this point to leave it with them since they don't know what would happen with covid19 so she recommends me to not leave it. 

i decided against leaving it since i'd rather have my $400+ frames and get it fixed elsewhere just in case they close. on march 17th, i received an email from them saying they are temporarily closed as of 5pm that day so good thing i didn't leave it with them. i didn't think i would need to immediate check my glasses after it was checked since i assume they knew what they are doing but i learned my lesson there. i didn't initially know why the doctor made a face when he saw my glasses in the examination room. now thinking back, i assumed it was because he saw the scratches and didn't want to say anything, but i wouldn't know for sure.  

dr. tang was nice and the clinic staff were nice overall but putting giant scratches on my glasses and then refusing to take responsibility especially since i also purchased glasses from them was really disappointing. honestly, unless you have very complicated issues with your eyes, the whole process and experience is routine so it's standard in most places. i switched to a new place because the my previous location is so out of the way since i changed jobs. i've had my glasses for more than 4 years and never had a scratch on them until then since i only wear it occasionally when i am at work and i have ocd. i wrap the glasses back each time with the dust cloth before putting it back into the hard case. i still wanted to keep the old ones as spare since i paid $400+ for the frames when i got it and the prescription was not significantly different. 

i wanted to share this experience so that you are aware and can decide whether or not to go. if you do, be cautious of the handling of your glasses if you have."
15,10794,15.0,0.5618,"mask, wear, store, employee, customer, line, people, glove, cvs, item","i have the cvs pharmacy extracare card so i am able to
receive discounts on some of their groceries that are on 
sale and other products also. most of the grocery items i 
bought was on sale except the alta dena low fat (1 percent milk) and the hostess wheat bread. 
the hostess wheat bread is really delicious when i make 
(peanut butter and jelly) or (luncheon meat) sandwiches.

there was a limit on the dairy products only one milk per
customer. cvs pharmacy groceries are fresh now as i showed on the (best if used by date). 

i purchased (8 items) and spent $20.24. i paid the cashier rosa in cash. rosa was wearing latex gloves, she
also had a mask on her face and plexiglass was between the cash register and me the customer. all of the cvs pharmacy employees were wearing masks and gloves including the store manager and two employees who were stocking the shelves. the pharmacy was empty.

there was (8 customers) that was shopping at cvs pharmacy that day. only (one senior citizen woman customer) was
wearing a mask to do her shopping. the other (7 customers) was not wearing masks. i didn't have a mask
but i made sure when i entered cvs pharmacy, i stayed 
a (6 feet distance) away from those other customers.
all the customers were polite and kept their distance away from each other. i asked an employee if they have
any masks? he said all the masks are sold out!
and so is the toilet paper. but this employee said 
the toilet paper will come in next tuesday on april  7, 2020 and i cannot order it. the toilet paper is an in-store
purchase only. the limit is (2 per customer).

the next time, i have to do my grocery shopping i will be
wearing a mask and gloves to protect myself from covid-19."
16,3766,16.0,0.2189,"staff, great, clean, friendly, nice, covid, check, helpful, safe, easy","my daughter is a patient here, so i called for an appointment, as i had a suspicious spot on my arm. they got me in the next day and the staff was super friendly and helpful. they are doing a great job of social distancing, cleanliness, etc. during this pandemic. i was taken back quickly and dr. van meter was great! super friendly and thorough. he put my mind at ease very quickly and took a lot of time inspecting certain spots and then dealt with them accordingly. really happy with the visit and the result. i would highly recommend this office."
17,6739,17.0,0.4814,"time, make, baby, husband, experience, daughter, son, child, feel, give","shalin supported my husband and i throughout the pregnancy and birth of our first child as our doula, evidence based birth childbirth educator, and lactation educator. 

hiring shalin was one of the best decisions we made in preparation for welcoming our baby. as our doula, her impartial and unwavering support guided us through decision making during our pregnancy and helped us to advocate for the prenatal care and birth preferences we desired. shalin's evidence based birth course equipped us with the knowledge and tools needed for a variety of birth experiences. this left my husband and i feeling more prepared in our roles both as the birthing person and support person leading up to the birth of our baby. lastly, shalin's one-on-one prenatal lactation course helped me to feel much more confident about breastfeeding for the first time knowing that i could trouble shoot common challenges and that i was equipped with the knowledge and resources needed for differing eventualities.

about a month before our estimated due date the covid 19 pandemic hit, causing our hospital to restrict visitors and not allow doulas in the birthing space. shalin calmly and proactively navigated this stressful situation, creating a library of online resource videos and offering virtual support for families in labor once they reached the hospital. she helped us to reformulate our plan for labor and birth to adapt to this less than ideal situation - helping us to regain a sense of control and support and reduce anxiety. 

on our baby's birthday shalin supported us in-person as we labored at home and then seamlessly transitioned to supporting us virtually via zoom and text once we moved to the hospital. her support throughout our pregnancy and birth played a huge role in helping us to achieve the positive and empowering birth experience we had envisioned."
18,6216,18.0,0.2656,"feel, care, good, make, amazing, experience, love, team, great, kind","as a caregiver for visiting angels of plainfield, i feel confident that i am representing a highly professional organization which cares greatly about the quality of care each and every client is receiving.  we are respected and appreciated as employees and every caregiver goes the extra mile to provide excellent service in a highly respectful and compassionate manner.  visiting angels of plainfield is a wonderful team working together, training consistently and treating clients as we would want our own family treated.  i cannot praise enough the organization for which i have worked for over five years i am honored to be a part of this caring team of professionals. 

during this frightening pandemic i am so thankful to be working for visiting angels of plainfield.  the owners have worked diligently to keep our staff employed but most importantly, safe.  this team led by pat verlee truly cares about our clients and the caregivers.  safety for all of us is crucial and visiting angels organization possesses such professionalism and compassion and wisdom in all of their decisions effecting clients, their families and the caregivers.  all rules and regulations are enforced to keep everyone as safe as humanly possible.  great agency!"
19,8509,19.0,0.4397,"pain, work, session, month, week, start, therapist, year, plan, body","i just moved to the dc area at the beginning of the year and i wanted to find a trainer that would push me and help keep me moving forward. i had just come out of 5 years of hell with my job and a really bad relationship.  after looking at other reviews for trainers online, inez was the one that stood out by far.  she literally was the first person i talked to in the area, i made an appointment with her within the first few days of arriving and before my household was delivered. i knew she would set me on the right path.

inez was exactly what i needed. her energy will keep you on track, and you just keep pushing because you don't want to disappoint her. her plans aren't difficult either.  she literally lays out everything for you, so there is no time wasted on having to research and figure things out on your own. just do the plan and workouts and you will be successful. her plan is all encompassing, nutrition, workouts, and overall well-being. 
i am in the best shape i have been in over 5 years and my physique is changing weekly! i like to focus on glutes and abs with inez in our personal training sessions....my butt has never been so firm, and i can feel my core is so much stronger!  

i want to also mention that during the covid-19 shutdown...inez didn't give up on us. without skipping a beat, we switched to virtual training sessions with the equipment i had at home. she also formulated strength and cardio workouts for us if we didn't have equipment. we have zoom coaching sessions and i still sweat my butt off and my muscles were on fire! she's the trainer that will keep you on track and continue to lose weight and change your body during these crazy times!

thank you, inez, for all you have done for me...mentally, physically, and spiritually! you helped me get jen back!!"
